customer_id,customer_name,purchase_frequency,average_order_value,product_preferences
462,Efren Oliver,3,4359.716666666666,"Trek Domane S 6 - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Precaliber 12 Boys - 2017"
463,Jerlene Rios,4,2717.3825,"Trek Fuel EX 5 27.5 Plus - 2017,Electra Townie Original 7D - 2017,Trek Domane SLR 8 Disc - 2018,Strider Classic 12 Balance Bike - 2018"
464,Bess Mcbride,4,5274.2775,"Trek Fuel EX 5 Plus - 2018,Surly Straggler - 2018,Trek Domane SL 6 Disc - 2018,Trek Super Commuter+ 8S - 2018"
465,Birdie Kramer,2,734.885,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
466,Collen Hayes,1,2641.58,Heller Shagamaw Frame - 2016
467,Clare Neal,4,654.885,"Surly Big Dummy Frameset - 2017,Haro SR 1.2 - 2017,Electra Girl's Hawaii 1 16"" - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
468,Jeanett Herman,2,534.835,"Electra Moto 1 - 2016,Electra Cruiser 1 (24-Inch) - 2016"
469,Micki Rutledge,4,1005.0225,"Heller Shagamaw Frame - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
470,Loise Walker,3,1185.2166666666667,"Trek Remedy 29 Carbon Frameset - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
471,Burma Summers,1,599.94,Electra Townie Original 7D EQ - 2016
472,Myron Ruiz,3,2736.5033333333326,"Electra Townie Original 21D - 2016,Trek Boone Race Shop Limited - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
473,Lashawna Richardson,5,2533.8059999999996,"Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016,Trek Madone 9.2 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
474,Lavern Orr,3,1399.4666666666665,"Surly Krampus - 2018,Electra Daydreamer 3i Ladies' - 2018,Electra Koa 3i Ladies' - 2018"
475,Alec Peck,1,1199.88,Electra Townie Original 7D EQ - 2016
476,Christopher Richardson,1,1499.84,Trek Domane AL 2 Women's - 2018
477,Arminda Weber,1,1099.88,Haro Flightline Two 26 Plus - 2017
478,Emmett Hahn,3,1729.8966666666665,"Trek Emonda SLR 6 - 2018,Electra Cruiser 1 Ladies' - 2018,Trek Precaliber 16 Girl's - 2018"
479,Gertha Mejia,5,1989.7779999999998,"Ritchey Timberwolf Frameset - 2016,Electra Townie Original 7D EQ - 2016,Surly Ice Cream Truck Frameset - 2017,Trek Stache 5 - 2017,Trek Domane SLR 6 Disc - 2017"
480,Garland Weaver,5,693.4100000000001,"Ritchey Timberwolf Frameset - 2016,Electra Townie Original 21D - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
481,Jayson Rutledge,3,2579.733333333333,"Trek Conduit+ - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
482,Narcisa Knapp,1,349.79,Electra Savannah 3i (20-inch) - Girl's - 2017
483,Gayla Sims,1,1898.8,Surly ECR - 2018
484,Chelsey Boyd,3,2276.22,"Trek Fuel EX 8 29 - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - Women's - 2016"
485,Catherine Miles,3,635.7533333333333,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Girl's Kickster - 2017,Sun Bicycles Streamway 7 - 2017"
486,Valeri Marshall,4,1617.0925,"Trek Fuel EX 8 29 - 2016,Surly Troll Frameset - 2017,Surly Ogre Frameset - 2017,Sun Bicycles Boardwalk (24-inch Wheels) - 2017"
487,Grace Madden,4,392.15500000000003,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 21D - 2016"
488,Joaquin Hawkins,2,3846.73,"Sun Bicycles Lil Bolt Type-R - 2017,Trek XM700+ Lowstep - 2018"
489,Kirstie Vazquez,2,1529.83,"Surly Wednesday Frameset - 2016,Electra Moto 1 - 2016"
490,Yu Mcdonald,4,2087.2875,"Surly Karate Monkey 27.5+ Frameset - 2017,Sun Bicycles Spider 3i - 2017,Trek Fuel EX 5 27.5 Plus - 2017,Sun Bicycles Atlas X-Type - 2017"
491,Celestine Jacobs,3,2459.8599999999997,"Haro Downtown 16 - 2017,Trek Domane SL 6 - 2018,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018"
492,Justa Thompson,4,2701.8149999999996,"Ritchey Timberwolf Frameset - 2016,Trek Slash 8 27.5 - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - 2016"
493,Lise Alvarado,2,313.40500000000003,"Haro Shredder 20 Girls - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
494,Pearl Fox,3,559.8033333333333,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Haro Flightline One ST - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
495,Travis Goodman,4,722.2075,"Electra Townie Original 7D EQ - 2016,Sun Bicycles Cruz 3 - 2017,Trek Precaliber 12 Girls - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
496,Shu Mays,3,3356.72,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016"
497,Ezra Fowler,2,1590.38,"Ritchey Timberwolf Frameset - 2016,Surly Straggler 650b - 2016"
498,Edda Young,3,1153.24,"Trek Remedy 29 Carbon Frameset - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016"
499,Lidia Ashley,5,2219.8900000000003,"Surly Ice Cream Truck Frameset - 2016,Surly Ice Cream Truck Frameset - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Boone Race Shop Limited - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
500,Moira Lester,4,1643.125,"Electra Cruiser 1 (24-Inch) - 2016,Trek Domane S 5 Disc - 2017,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
501,Tony Hicks,1,749.94,Ritchey Timberwolf Frameset - 2016
502,Malinda Baxter,4,643.3675,"Trek Girl's Kickster - 2017,Sun Bicycles Cruz 7 - 2017,Electra Cruiser Lux Fat Tire 7D - 2018,Electra Townie Balloon 3i EQ Ladies' - 2018"
503,Marlo Jefferson,2,6969.879999999999,"Trek Session DH 27.5 Carbon Frameset - 2017,Trek Silque SLR 8 Women's - 2017"
504,Tiana Henderson,3,429.5666666666666,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
505,Wilda Petersen,3,2407.1999999999994,"Sun Bicycles Drifter 7 - 2017,Electra Townie Commute Go! Ladies' - 2018,Electra Straight 8 1 (16-inch) - Boy's - 2018"
506,Irving Pitts,4,2561.5325,"Trek Fuel EX 8 29 - 2016,Trek Conduit+ - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles William 3-Speed - 2016"
507,Sheree Pena,2,1590.91,"Heller Shagamaw Frame - 2016,Haro SR 1.1 - 2017"
508,Vance Taylor,1,749.92,Surly Ogre Frameset - 2017
509,Terra Pickett,4,3163.905,"Haro Flightline One ST - 2017,Trek Fuel EX 9.8 27.5 Plus - 2017,Surly Steamroller - 2017,Electra Glam Punk 3i Ladies' - 2017"
510,Faustino Delacruz,3,829.9066666666668,"Surly Wednesday Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 21D - 2016"
511,Julienne Moody,2,739.6800000000001,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Surly Wednesday Frameset - 2017"
512,Hee Greer,2,1949.835,"Trek Conduit+ - 2016,Sun Bicycles Cruz 3 - 2017"
513,Whitney Cash,2,269.84000000000003,"Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
514,Clarita Curry,1,269.89,Electra Cruiser 1 (24-Inch) - 2016
515,Reita Dickson,3,1385.1599999999999,"Surly Steamroller - 2017,Trek Farley Carbon Frameset - 2018,Electra Moto 3i - 2018"
516,Rosa Kinney,2,899.68,"Electra Townie Original 7D EQ - Women's - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
517,Buford Gilbert,4,2537.0449999999996,"Trek Fuel EX 8 29 - 2016,Pure Cycles Vine 8-Speed - 2016,Trek Boone 7 - 2017,Trek Precaliber 16 Girls - 2017"
518,Homer Powers,1,3199.88,Trek Stache 5 - 2018
519,Rudolf Gilliam,4,803.245,"Ritchey Timberwolf Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Sun Bicycles Atlas X-Type - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
520,Andreas Herman,1,2899.9399999999996,Trek Fuel EX 8 29 - 2016
521,Max Charles,3,1565.7866666666666,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
522,Tammera Fischer,3,479.77,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
523,Joshua Robertson,2,799.94,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D EQ - Women's - 2016"
524,Larraine Horn,4,1462.6100000000001,"Haro SR 1.2 - 2017,Trek Domane SL Disc Frameset - 2017,Sun Bicycles Revolutions 24 - 2017,Electra Amsterdam Original 3i - 2015/2017"
525,Andreas Mayer,5,3939.7660000000005,"Trek Slash 8 27.5 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Domane SLR 6 Disc - 2017,Trek Boone 7 - 2017,Haro Downtown 16 - 2017"
526,Lazaro Moran,5,1011.9460000000001,"Heller Shagamaw Frame - 2016,Electra Townie Original 21D - 2016,Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
527,Afton Juarez,3,1522.54,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016"
528,Angele Schroeder,1,939.78,Surly Ice Cream Truck Frameset - 2016
529,Ellena Clements,4,2081.8525,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D - 2015/2016"
530,Selene Austin,4,1522.825,"Heller Shagamaw Frame - 2016,Trek Emonda S 4 - 2017,Trek Boy's Kickster - 2015/2017,Electra Girl's Hawaii 1 16"" - 2017"
531,Kimberely Bowen,3,5374.5,"Trek Fuel EX 9.8 27.5 Plus - 2017,Trek Emonda S 5 - 2017,Sun Bicycles Brickell Tandem CB - 2017"
532,Mia Delgado,1,659.58,Haro Downtown 16 - 2017
533,Garret Clay,2,1770.8899999999999,"Trek Domane S 5 Disc - 2017,Sun Bicycles Drifter 7 - 2017"
534,Alejandro Haney,3,6043.183333333333,"Electra Moto 1 - 2016,Trek Remedy 9.8 - 2017,Trek Boone 7 - 2017"
535,Inge Olsen,2,1099.685,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D EQ - 2016"
536,Christiane Bradford,4,2234.8699999999994,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016"
537,Carter Bentley,5,925.876,"Sun Bicycles Spider 3i - 2017,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Sun Bicycles Streamway 3 - 2017,Sun Bicycles Drifter 7 - 2017"
538,Sherie Ayala,5,1509.302,"Surly Wednesday Frameset - 2016,Trek Fuel EX 8 29 - 2016,Surly Straggler - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - 2016"
539,Jamika Acevedo,1,299.89,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
540,Shery Randolph,3,2646.47,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016,Trek Conduit+ - 2016"
541,Lanita Burton,5,2553.814,"Ritchey Timberwolf Frameset - 2016,Trek Slash 8 27.5 - 2016,Trek Conduit+ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
542,Timothy Byers,3,956.8533333333334,"Heller Shagamaw Frame - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
543,Jasmin Young,3,3633.24,"Electra Townie Original 21D - 2016,Trek Fuel EX 9.8 29 - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
544,Catarina Mendez,4,2729.8849999999998,"Trek Farley Alloy Frameset - 2017,Trek Silque SLR 8 Women's - 2017,Trek Boone 7 - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
545,Tajuana Rollins,3,2993.89,"Trek Powerfly 8 FS Plus - 2017,Trek Boone 7 - 2017,Sun Bicycles Streamway - 2017"
546,Thad Castro,3,892.98,"Surly Ice Cream Truck Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - Women's - 2016"
547,Tena Huber,4,2947.3999999999996,"Trek Remedy 9.8 - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Haro Shredder 20 - 2017,Trek Kickster - 2018"
548,Dori Alvarez,4,570.56,"Pure Cycles Vine 8-Speed - 2016,Sun Bicycles Cruz 3 - 2017,Electra Girl's Hawaii 1 16"" - 2017,Sun Bicycles Streamway 3 - 2017"
549,Elmo Arnold,1,599.92,Electra Townie Original 7D EQ - 2016
550,Felicidad Golden,4,2974.895,"Electra Moto 1 - 2016,Trek Powerfly 8 FS Plus - 2017,Sun Bicycles Biscayne Tandem 7 - 2017,Sun Bicycles Brickell Tandem 7 - 2017"
551,Jenine Crane,2,359.37,"Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016"
552,Lea Key,4,719.8725000000001,"Trek Remedy 29 Carbon Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
553,Rory Cooper,2,1289.345,"Surly Straggler 650b - 2016,Pure Cycles William 3-Speed - 2016"
554,Hilde Nieves,5,982.6139999999999,"Electra Townie Original 7D EQ - Women's - 2016,Surly Ice Cream Truck Frameset - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
555,Marry Benjamin,5,1015.278,"Surly Straggler - 2016,Surly Straggler 650b - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
556,Vernell Goff,3,679.2233333333334,"Electra Townie Original 7D EQ - 2016,Sun Bicycles Biscayne Tandem CB - 2017,Trek Precaliber 12 Boys - 2017"
557,Erlene Cook,1,448.8,Pure Cycles Western 3-Speed - Women's - 2015/2016
558,Carroll Kelly,1,539.58,Electra Cruiser 1 (24-Inch) - 2016
559,Basilia Thornton,4,2725.285,"Trek Fuel EX 8 29 - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
560,Tricia Daniels,4,954.61,"Surly Ice Cream Truck Frameset - 2016,Surly Straggler 650b - 2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
561,Kandace Hughes,1,1059.78,Electra Moto 1 - 2016
562,Alejandro Norman,1,2641.88,Heller Shagamaw Frame - 2016
563,Rodney Odom,3,625.8766666666667,"Ritchey Timberwolf Frameset - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016"
564,Bettie Pierce,4,2259.8925,"Trek X-Caliber 8 - 2017,Haro Shift R3 - 2017,Trek Boone Race Shop Limited - 2017,Electra Glam Punk 3i Ladies' - 2017"
565,Dagny Owen,2,2998.89,"Trek Fuel EX 8 29 - 2016,Surly Straggler - 2016"
566,Cinthia Poole,3,1773.1499999999999,"Haro Shredder 20 - 2017,Trek XM700+ - 2018,Electra Townie Commute 8D Ladies' - 2018"
567,Sheila Travis,2,2999.8399999999997,"Trek Dual Sport+ - 2018,Trek Precaliber 12 Boy's - 2018"
568,Arcelia Vinson,4,2024.6325,"Trek Fuel EX 8 29 - 2016,Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016"
569,Lucas Estes,5,1606.086,"Ritchey Timberwolf Frameset - 2016,Surly Wednesday Frameset - 2016,Trek Conduit+ - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D EQ - 2016"
570,Marissa Summers,2,836.84,"Electra Townie Original 7D - 2017,Sun Bicycles Lil Bolt Type-R - 2017"
571,Kaley Blanchard,5,1435.802,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016,Trek Domane S 6 - 2017,Trek Precaliber 12 Boys - 2017,Electra Girl's Hawaii 1 16"" - 2017"
572,Wm Pope,1,979.88,Electra Townie Original 7D - 2017
573,Rubye Mccall,2,683.845,"Surly Ice Cream Truck Frameset - 2016,Pure Cycles William 3-Speed - 2016"
574,Adriene Rivera,3,2283.2033333333334,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
575,Laurence Christian,3,806.9166666666666,"Heller Shagamaw Frame - 2016,Electra Townie Original 21D - 2016"
576,Shirely Stanley,3,3766.5733333333333,"Trek Slash 8 27.5 - 2016,Trek Conduit+ - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
577,Danille Mcfarland,5,1283.678,"Surly Wednesday Frameset - 2016,Trek Fuel EX 8 29 - 2016,Surly Ice Cream Truck Frameset - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
578,Salena Day,4,2547.2574999999997,"Trek Slash 8 27.5 - 2016,Electra Townie Original 21D - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
579,Matilda Larson,2,3374.8999999999996,"Ritchey Timberwolf Frameset - 2016,Trek Conduit+ - 2016"
580,Mellisa Kim,1,3199.9199999999996,Trek Domane SLR Frameset - 2018
581,Vonda Berger,5,1743.5439999999999,"Trek Conduit+ - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016,Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016"
582,Soledad Moses,3,1144.5133333333333,"Electra Townie Original 7D EQ - 2016,Surly Big Dummy Frameset - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
583,Lashandra Turner,5,2489.4620000000004,"Trek Slash 8 27.5 - 2016,Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
584,Lynne Anderson,5,453.488,"Electra Cruiser 1 (24-Inch) - 2016,Electra Moto 1 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
585,Chasidy Webster,1,1199.58,Electra Cruiser Lux Fat Tire 1 Ladies - 2017
586,Ulysses Gaines,1,428.9,Pure Cycles Vine 8-Speed - 2016
587,Euna Lopez,3,3176.5066666666667,"Surly Wednesday Frameset - 2016,Trek Slash 8 27.5 - 2016,Electra Moto 1 - 2016"
588,Cherelle Key,2,569.8299999999999,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 16"" - 2017"
589,Jeffry Church,1,1680.89,Surly Straggler 650b - 2016
590,Cyndi Dyer,2,884.89,"Electra Amsterdam Original 3i - 2015/2017,Sun Bicycles Cruz 3 - 2017"
591,Danilo Holmes,2,898.8199999999999,"Surly Ice Cream Truck Frameset - 2016,Pure Cycles Vine 8-Speed - 2016"
592,Joni Lee,1,469.89,Trek Farley Alloy Frameset - 2017
593,Antony Atkinson,1,219.88,Sun Bicycles Lil Kitt'n - 2017
594,Deanne Parsons,5,2370.5860000000002,"Sun Bicycles Lil Bolt Type-R - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Trek Domane SL 6 Disc - 2018,Trek Boone 5 Disc - 2018,Electra Townie Original 21D Ladies' - 2018"
595,Frederica Rojas,4,3604.7725,"Trek Powerfly 8 FS Plus - 2017,Electra Townie Commute Go! - 2018,Electra Cruiser Lux 1 - 2016/2018,Electra Starship 1 16"" - 2018"
596,Emelda Dickerson,3,539.51,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Haro Shredder Pro 20 - 2017,Sun Bicycles Drifter 7 - 2017"
597,Rudolf Moran,4,1127.23,"Haro Shift R3 - 2017,Trek Precaliber 12 Girls - 2017,Haro Shredder 20 Girls - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
598,Benito Hendrix,2,5346.8099999999995,"Trek Powerfly 8 FS Plus - 2017,Sun Bicycles Lil Bolt Type-R - 2017"
599,Jonell Rivas,3,1347.7866666666666,"Sun Bicycles Brickell Tandem CB - 2017,Trek Domane AL 3 Women's - 2018,Electra Townie Original 21D EQ Ladies' - 2018"
600,Joi Reeves,4,1072.1575,"Trek Remedy 29 Carbon Frameset - 2016,Electra Moto 1 - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D - 2015/2016"
601,Leland Mcdowell,1,419.78000000000003,Trek Precaliber 16 Boys - 2017
602,Delaine Estes,1,999.58,Electra Townie Original 7D - 2015/2016
603,Genevieve Juarez,3,1879.0733333333335,"Surly Wednesday Frameset - 2016,Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
604,Kylee Dickson,2,474.855,"Electra Cruiser Lux Fat Tire 1 Ladies - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017"
605,Renita Henry,3,2032.823333333333,"Surly Ice Cream Truck Frameset - 2016,Pure Cycles Vine 8-Speed - 2016,Trek Domane S 5 Disc - 2017"
606,Sarah Kirkland,2,2659.68,"Trek Emonda S 5 - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
607,Paul Lester,5,3816.246,"Heller Shagamaw Frame - 2016,Trek X-Caliber 8 - 2017,Trek Session DH 27.5 Carbon Frameset - 2017,Trek Madone 9.2 - 2017,Trek Boone Race Shop Limited - 2017"
608,Taisha Vang,1,539.84,Electra Cruiser 1 (24-Inch) - 2016
609,Eliana Reese,4,3112.535,"Electra Townie Original 7D EQ - Women's - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Trek Boone 7 - 2017,Sun Bicycles Revolutions 24 - Girl's - 2017"
610,Leonore Dorsey,3,3055.8899999999994,"Trek Fuel EX 8 29 - 2016,Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
611,Ashleigh Frank,1,5799.78,Trek Fuel EX 8 29 - 2016
612,Gabriel Wagner,5,913.8279999999999,"Surly Wednesday Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016,Electra Townie Original 7D EQ - 2016"
613,Margene Eaton,1,539.84,Electra Cruiser 1 (24-Inch) - 2016
614,Toshia Cardenas,3,1639.72,"Trek Stache 5 - 2017,Sun Bicycles ElectroLite - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
615,Jamika Blanchard,5,1153.828,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
616,Shery Acosta,5,777.586,"Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Townie Original 7D EQ - 2016"
617,Jenna Saunders,1,1067.84,Sun Bicycles Streamway 7 - 2017
618,Skye Pope,5,759.662,"Electra Townie Original 7D EQ - Women's - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Sun Bicycles Biscayne Tandem 7 - 2017,Haro Shredder 20 - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
619,Ana Palmer,5,941.868,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Trek Precaliber 16 Girls - 2017,Trek Precaliber 24 (21-Speed) - Girls - 2017"
620,Eric Hardin,2,1144.855,"Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 7D - 2017"
621,Basil Ballard,3,583.1533333333333,"Electra Townie Original 7D EQ - 2016,Trek Precaliber 16 Girls - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
622,Gabriel Pitts,1,539.88,Electra Cruiser 1 (24-Inch) - 2016
623,Cayla Johnson,1,1319.88,Electra Amsterdam Original 3i - 2015/2017
624,Sharika Colon,3,1665.83,"Trek Fuel EX 8 29 - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D EQ - 2016"
625,Donnetta Henson,4,1049.8500000000001,"Surly Wednesday Frameset - 2017,Haro SR 1.2 - 2017,Sun Bicycles Brickell Tandem 7 - 2017,Electra Townie Original 7D - 2017"
626,Leigh Burke,2,3769.8599999999997,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Boone Race Shop Limited - 2017"
627,Deloris Larson,4,3245.2475,"Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
