customer_id,first_name,last_name,email,phone,purchased_products
422,Valery,Saunders,valery.saunders@msn.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Pure Cycles Vine 8-Speed - 2016']"
423,Johna,Powers,johna.powers@hotmail.com,,['Ritchey Timberwolf Frameset - 2016']
424,Charleen,Hurst,charleen.hurst@yahoo.com,,"['Surly Straggler - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
425,Augustina,Joyner,augustina.joyner@aol.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Trek Fuel EX 5 27.5 Plus - 2017', ""Sun Bicycles Lil Kitt'n - 2017"", 'Trek Emonda SLR 6 - 2018', 'Trek Powerfly 7 FS - 2018']"
426,Daisy,Ward,daisy.ward@msn.com,,"['Electra Moto 1 - 2016', 'Electra Townie Original 7D EQ - 2016', 'Surly Karate Monkey 27.5+ Frameset - 2017']"
427,Latonya,Dixon,latonya.dixon@hotmail.com,,['Trek Boone Race Shop Limited - 2017']
428,Hipolito,Padilla,hipolito.padilla@hotmail.com,,"['Trek Conduit+ - 2016', 'Surly Straggler 650b - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek Precaliber 16 Girls - 2017', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017""]"
429,Emmett,Casey,emmett.casey@yahoo.com,,"['Pure Cycles Vine 8-Speed - 2016', 'Sun Bicycles ElectroLite - 2017']"
430,Kandi,Mcneil,kandi.mcneil@msn.com,,"['Electra Townie Original 7D EQ - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Sun Bicycles Biscayne Tandem 7 - 2017']"
431,Luciano,Marsh,luciano.marsh@aol.com,,"['Haro Downtown 16 - 2017', ""Electra Moto 3i (20-inch) - Boy's - 2017"", ""Electra Townie 3i EQ (20-inch) - Boys' - 2017""]"
432,Julius,Holt,julius.holt@aol.com,,"['Electra Townie Original 7D - 2015/2016', 'Trek Domane SL Disc Frameset - 2017']"
433,Holly,Nieves,holly.nieves@aol.com,,"['Haro SR 1.2 - 2017', 'Sun Bicycles Cruz 7 - 2017']"
434,Douglass,Little,douglass.little@hotmail.com,,"['Electra Townie Original 21D - 2016', 'Electra Moto 1 - 2016', 'Electra Townie Original 7D EQ - 2016']"
435,Izola,Hobbs,izola.hobbs@gmail.com,,"['Trek Fuel EX 5 27.5 Plus - 2017', 'Sun Bicycles Brickell Tandem 7 - 2017', 'Trek Precaliber 12 Girls - 2017', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017""]"
436,Honey,Camacho,honey.camacho@gmail.com,,"['Electra Townie Original 21D - 2016', 'Sun Bicycles Spider 3i - 2017', 'Haro Flightline Two 26 Plus - 2017']"
437,Laureen,Barry,laureen.barry@yahoo.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Remedy 29 Carbon Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 21D - 2016']"
438,Katharine,Herrera,katharine.herrera@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Townie Original 7D EQ - 2016']"
439,Sunshine,Rosario,sunshine.rosario@aol.com,,['Trek Conduit+ - 2016']
440,Yevette,Todd,yevette.todd@aol.com,,"['Sun Bicycles ElectroLite - 2017', 'Trek Stache Carbon Frameset - 2018', 'Trek Domane ALR 5 Disc - 2018']"
441,Dorthea,Walker,dorthea.walker@aol.com,,"['Trek Slash 8 27.5 - 2016', 'Trek Conduit+ - 2016', 'Electra Moto 1 - 2016']"
442,Alane,Munoz,alane.munoz@gmail.com,(914) 706-7576,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
443,Ayana,Keith,ayana.keith@hotmail.com,(805) 230-2101,"['Electra Cruiser 1 (24-Inch) - 2016', 'Trek Domane S 6 - 2017', 'Sun Bicycles Cruz 7 - 2017', 'Trek Domane ALR 3 - 2018', ""Electra Heartchya 1 (20-inch) - Girl's - 2018""]"
444,Caridad,Compton,caridad.compton@aol.com,,"['Surly Straggler 650b - 2016', 'Trek Domane SL Disc Frameset - 2017', 'Trek Domane S 5 Disc - 2017', ""Electra Glam Punk 3i Ladies' - 2017""]"
445,Earline,Ballard,earline.ballard@hotmail.com,,['Surly Wednesday Frameset - 2016']
446,Nathanael,Bradley,nathanael.bradley@aol.com,,['Haro Shredder 20 Girls - 2017']
447,Chasidy,Tran,chasidy.tran@msn.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
448,Janella,Bright,janella.bright@aol.com,(507) 616-2958,['Sun Bicycles Streamway 3 - 2017']
449,Josie,Schultz,josie.schultz@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Surly Straggler - 2016']"
450,Ellsworth,Michael,ellsworth.michael@yahoo.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Electra Townie Original 21D - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
451,Jennette,Wooten,jennette.wooten@msn.com,,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
452,Cassandra,Nichols,cassandra.nichols@yahoo.com,,['Haro Shredder 20 Girls - 2017']
453,Courtney,Wyatt,courtney.wyatt@gmail.com,,"['Haro SR 1.2 - 2017', 'Trek Domane SL 6 - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017"", 'Trek Precaliber 12 Boys - 2017']"
454,Terese,Palmer,terese.palmer@hotmail.com,,['Electra Townie Original 7D - 2015/2016']
455,Sherita,Cherry,sherita.cherry@gmail.com,,"[""Sun Bicycles Cruz 3 - Women's - 2017""]"
456,Serina,Hensley,serina.hensley@yahoo.com,,"[""Electra Savannah 3i (20-inch) - Girl's - 2017"", ""Electra Straight 8 3i (20-inch) - Boy's - 2017"", 'Sun Bicycles Streamway 7 - 2017']"
457,Jeni,Farley,jeni.farley@aol.com,,['Trek Precaliber 16 Girls - 2017']
458,Everett,Vega,everett.vega@yahoo.com,,"['Haro SR 1.1 - 2017', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017""]"
459,Latosha,Dalton,latosha.dalton@yahoo.com,(661) 529-4501,"['Surly Straggler - 2016', 'Surly Straggler 650b - 2016', 'Electra Moto 1 - 2016', 'Electra Townie Original 21D - 2016']"
460,Romelia,Myers,romelia.myers@msn.com,,"['Trek Slash 8 27.5 - 2016', 'Electra Townie Original 7D EQ - 2016', 'Sun Bicycles Streamway 3 - 2017']"
461,Effie,Jenkins,effie.jenkins@msn.com,(631) 477-1277,"['Heller Shagamaw Frame - 2016', 'Trek Domane S 5 Disc - 2017', 'Sun Bicycles Biscayne Tandem CB - 2017']"
462,Efren,Oliver,efren.oliver@gmail.com,,"['Trek Domane S 6 - 2017', 'Trek Powerfly 8 FS Plus - 2017', 'Trek Precaliber 12 Boys - 2017']"
463,Jerlene,Rios,jerlene.rios@yahoo.com,,"['Trek Fuel EX 5 27.5 Plus - 2017', 'Electra Townie Original 7D - 2017', 'Trek Domane SLR 8 Disc - 2018', 'Strider Classic 12 Balance Bike - 2018']"
464,Bess,Mcbride,bess.mcbride@yahoo.com,,"['Trek Fuel EX 5 Plus - 2018', 'Surly Straggler - 2018', 'Trek Domane SL 6 Disc - 2018', 'Trek Super Commuter+ 8S - 2018']"
465,Birdie,Kramer,birdie.kramer@hotmail.com,(248) 725-2174,"['Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016']"
466,Collen,Hayes,collen.hayes@yahoo.com,,['Heller Shagamaw Frame - 2016']
467,Clare,Neal,clare.neal@msn.com,,"['Surly Big Dummy Frameset - 2017', 'Haro SR 1.2 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', ""Sun Bicycles Cruz 3 - Women's - 2017""]"
468,Jeanett,Herman,jeanett.herman@hotmail.com,,"['Electra Moto 1 - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
469,Micki,Rutledge,micki.rutledge@aol.com,,"['Heller Shagamaw Frame - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
470,Loise,Walker,loise.walker@aol.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
471,Burma,Summers,burma.summers@yahoo.com,,['Electra Townie Original 7D EQ - 2016']
472,Myron,Ruiz,myron.ruiz@gmail.com,,"['Electra Townie Original 21D - 2016', 'Trek Boone Race Shop Limited - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017""]"
473,Lashawna,Richardson,lashawna.richardson@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016', 'Trek Madone 9.2 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017']"
474,Lavern,Orr,lavern.orr@hotmail.com,,"['Surly Krampus - 2018', ""Electra Daydreamer 3i Ladies' - 2018"", ""Electra Koa 3i Ladies' - 2018""]"
475,Alec,Peck,alec.peck@hotmail.com,,['Electra Townie Original 7D EQ - 2016']
476,Christopher,Richardson,christopher.richardson@gmail.com,,"[""Trek Domane AL 2 Women's - 2018""]"
477,Arminda,Weber,arminda.weber@yahoo.com,,['Haro Flightline Two 26 Plus - 2017']
478,Emmett,Hahn,emmett.hahn@hotmail.com,,"['Trek Emonda SLR 6 - 2018', ""Electra Cruiser 1 Ladies' - 2018"", ""Trek Precaliber 16 Girl's - 2018""]"
479,Gertha,Mejia,gertha.mejia@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Electra Townie Original 7D EQ - 2016', 'Surly Ice Cream Truck Frameset - 2017', 'Trek Stache 5 - 2017', 'Trek Domane SLR 6 Disc - 2017']"
480,Garland,Weaver,garland.weaver@gmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Electra Townie Original 21D - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
481,Jayson,Rutledge,jayson.rutledge@yahoo.com,,"['Trek Conduit+ - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', 'Electra Townie Original 7D EQ - 2016']"
482,Narcisa,Knapp,narcisa.knapp@aol.com,,"[""Electra Savannah 3i (20-inch) - Girl's - 2017""]"
483,Gayla,Sims,gayla.sims@gmail.com,,['Surly ECR - 2018']
484,Chelsey,Boyd,chelsey.boyd@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Pure Cycles Vine 8-Speed - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
485,Catherine,Miles,catherine.miles@msn.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Trek Girl's Kickster - 2017"", 'Sun Bicycles Streamway 7 - 2017']"
486,Valeri,Marshall,valeri.marshall@hotmail.com,,"['Trek Fuel EX 8 29 - 2016', 'Surly Troll Frameset - 2017', 'Surly Ogre Frameset - 2017', 'Sun Bicycles Boardwalk (24-inch Wheels) - 2017']"
487,Grace,Madden,grace.madden@gmail.com,,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 21D - 2016']"
488,Joaquin,Hawkins,joaquin.hawkins@aol.com,(657) 557-1746,"['Sun Bicycles Lil Bolt Type-R - 2017', 'Trek XM700+ Lowstep - 2018']"
489,Kirstie,Vazquez,kirstie.vazquez@gmail.com,,"['Surly Wednesday Frameset - 2016', 'Electra Moto 1 - 2016']"
490,Yu,Mcdonald,yu.mcdonald@aol.com,,"['Surly Karate Monkey 27.5+ Frameset - 2017', 'Sun Bicycles Spider 3i - 2017', 'Trek Fuel EX 5 27.5 Plus - 2017', 'Sun Bicycles Atlas X-Type - 2017']"
491,Celestine,Jacobs,celestine.jacobs@gmail.com,,"['Haro Downtown 16 - 2017', 'Trek Domane SL 6 - 2018', ""Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018""]"
492,Justa,Thompson,justa.thompson@aol.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Slash 8 27.5 - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Electra Townie Original 7D EQ - 2016']"
493,Lise,Alvarado,lise.alvarado@gmail.com,,"['Haro Shredder 20 Girls - 2017', ""Sun Bicycles Cruz 7 - Women's - 2017""]"
494,Pearl,Fox,pearl.fox@yahoo.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Haro Flightline One ST - 2017', ""Electra Moto 3i (20-inch) - Boy's - 2017""]"
495,Travis,Goodman,travis.goodman@yahoo.com,,"['Electra Townie Original 7D EQ - 2016', 'Sun Bicycles Cruz 3 - 2017', 'Trek Precaliber 12 Girls - 2017', ""Electra Sugar Skulls 1 (20-inch) - Girl's - 2017""]"
496,Shu,Mays,shu.mays@gmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Heller Shagamaw Frame - 2016', 'Trek Slash 8 27.5 - 2016']"
497,Ezra,Fowler,ezra.fowler@hotmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Surly Straggler 650b - 2016']"
498,Edda,Young,edda.young@gmail.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Electra Moto 1 - 2016', 'Electra Townie Original 7D EQ - 2016']"
499,Lidia,Ashley,lidia.ashley@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Surly Ice Cream Truck Frameset - 2017', 'Trek Powerfly 8 FS Plus - 2017', 'Trek Boone Race Shop Limited - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017""]"
500,Moira,Lester,moira.lester@msn.com,,"['Electra Cruiser 1 (24-Inch) - 2016', 'Trek Domane S 5 Disc - 2017', 'Sun Bicycles Boardwalk (24-inch Wheels) - 2017', ""Electra Moto 3i (20-inch) - Boy's - 2017""]"
501,Tony,Hicks,tony.hicks@gmail.com,(657) 260-6783,['Ritchey Timberwolf Frameset - 2016']
502,Malinda,Baxter,malinda.baxter@yahoo.com,,"[""Trek Girl's Kickster - 2017"", 'Sun Bicycles Cruz 7 - 2017', 'Electra Cruiser Lux Fat Tire 7D - 2018', ""Electra Townie Balloon 3i EQ Ladies' - 2018""]"
503,Marlo,Jefferson,marlo.jefferson@gmail.com,,"['Trek Session DH 27.5 Carbon Frameset - 2017', ""Trek Silque SLR 8 Women's - 2017""]"
504,Tiana,Henderson,tiana.henderson@aol.com,,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
505,Wilda,Petersen,wilda.petersen@aol.com,,"['Sun Bicycles Drifter 7 - 2017', ""Electra Townie Commute Go! Ladies' - 2018"", ""Electra Straight 8 1 (16-inch) - Boy's - 2018""]"
506,Irving,Pitts,irving.pitts@msn.com,,"['Trek Fuel EX 8 29 - 2016', 'Trek Conduit+ - 2016', ""Pure Cycles Western 3-Speed - Women's - 2015/2016"", 'Pure Cycles William 3-Speed - 2016']"
507,Sheree,Pena,sheree.pena@yahoo.com,,"['Heller Shagamaw Frame - 2016', 'Haro SR 1.1 - 2017']"
508,Vance,Taylor,vance.taylor@msn.com,(717) 218-5607,['Surly Ogre Frameset - 2017']
509,Terra,Pickett,terra.pickett@aol.com,,"['Haro Flightline One ST - 2017', 'Trek Fuel EX 9.8 27.5 Plus - 2017', 'Surly Steamroller - 2017', ""Electra Glam Punk 3i Ladies' - 2017""]"
510,Faustino,Delacruz,faustino.delacruz@msn.com,,"['Surly Wednesday Frameset - 2016', 'Surly Ice Cream Truck Frameset - 2016', 'Electra Townie Original 21D - 2016']"
511,Julienne,Moody,julienne.moody@hotmail.com,(682) 841-4643,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Surly Wednesday Frameset - 2017']"
512,Hee,Greer,hee.greer@hotmail.com,,"['Trek Conduit+ - 2016', 'Sun Bicycles Cruz 3 - 2017']"
513,Whitney,Cash,whitney.cash@gmail.com,,"['Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
514,Clarita,Curry,clarita.curry@hotmail.com,,['Electra Cruiser 1 (24-Inch) - 2016']
515,Reita,Dickson,reita.dickson@hotmail.com,,"['Surly Steamroller - 2017', 'Trek Farley Carbon Frameset - 2018', 'Electra Moto 3i - 2018']"
516,Rosa,Kinney,rosa.kinney@yahoo.com,,"[""Electra Townie Original 7D EQ - Women's - 2016"", ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
517,Buford,Gilbert,buford.gilbert@yahoo.com,,"['Trek Fuel EX 8 29 - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Trek Boone 7 - 2017', 'Trek Precaliber 16 Girls - 2017']"
518,Homer,Powers,homer.powers@msn.com,,['Trek Stache 5 - 2018']
519,Rudolf,Gilliam,rudolf.gilliam@aol.com,,"['Ritchey Timberwolf Frameset - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Sun Bicycles Atlas X-Type - 2017', ""Electra Townie 7D (20-inch) - Boys' - 2017""]"
520,Andreas,Herman,andreas.herman@msn.com,,['Trek Fuel EX 8 29 - 2016']
521,Max,Charles,max.charles@gmail.com,,"['Surly Straggler - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
522,Tammera,Fischer,tammera.fischer@hotmail.com,(510) 534-8845,"[""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 7D EQ - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
523,Joshua,Robertson,joshua.robertson@gmail.com,,"['Surly Wednesday Frameset - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
524,Larraine,Horn,larraine.horn@msn.com,,"['Haro SR 1.2 - 2017', 'Trek Domane SL Disc Frameset - 2017', 'Sun Bicycles Revolutions 24 - 2017', 'Electra Amsterdam Original 3i - 2015/2017']"
525,Andreas,Mayer,andreas.mayer@hotmail.com,,"['Trek Slash 8 27.5 - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Trek Domane SLR 6 Disc - 2017', 'Trek Boone 7 - 2017', 'Haro Downtown 16 - 2017']"
526,Lazaro,Moran,lazaro.moran@gmail.com,,"['Heller Shagamaw Frame - 2016', 'Electra Townie Original 21D - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
527,Afton,Juarez,afton.juarez@gmail.com,,"['Surly Straggler - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 7D EQ - 2016']"
528,Angele,Schroeder,angele.schroeder@yahoo.com,(845) 804-6312,['Surly Ice Cream Truck Frameset - 2016']
529,Ellena,Clements,ellena.clements@aol.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Conduit+ - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Electra Townie Original 7D - 2015/2016']"
530,Selene,Austin,selene.austin@msn.com,,"['Heller Shagamaw Frame - 2016', 'Trek Emonda S 4 - 2017', ""Trek Boy's Kickster - 2015/2017"", 'Electra Girl\'s Hawaii 1 16"" - 2017']"
531,Kimberely,Bowen,kimberely.bowen@hotmail.com,(248) 199-2582,"['Trek Fuel EX 9.8 27.5 Plus - 2017', 'Trek Emonda S 5 - 2017', 'Sun Bicycles Brickell Tandem CB - 2017']"
532,Mia,Delgado,mia.delgado@yahoo.com,,['Haro Downtown 16 - 2017']
533,Garret,Clay,garret.clay@yahoo.com,(361) 687-9477,"['Trek Domane S 5 Disc - 2017', 'Sun Bicycles Drifter 7 - 2017']"
534,Alejandro,Haney,alejandro.haney@msn.com,,"['Electra Moto 1 - 2016', 'Trek Remedy 9.8 - 2017', 'Trek Boone 7 - 2017']"
535,Inge,Olsen,inge.olsen@msn.com,(562) 719-5041,"['Surly Wednesday Frameset - 2016', 'Electra Townie Original 7D EQ - 2016']"
536,Christiane,Bradford,christiane.bradford@gmail.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Fuel EX 8 29 - 2016', 'Electra Townie Original 21D - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
537,Carter,Bentley,carter.bentley@yahoo.com,,"['Sun Bicycles Spider 3i - 2017', ""Electra Straight 8 3i (20-inch) - Boy's - 2017"", ""Electra Townie 3i EQ (20-inch) - Boys' - 2017"", 'Sun Bicycles Streamway 3 - 2017', 'Sun Bicycles Drifter 7 - 2017']"
538,Sherie,Ayala,sherie.ayala@msn.com,,"['Surly Wednesday Frameset - 2016', 'Trek Fuel EX 8 29 - 2016', 'Surly Straggler - 2016', 'Pure Cycles William 3-Speed - 2016', 'Electra Townie Original 7D EQ - 2016']"
539,Jamika,Acevedo,jamika.acevedo@yahoo.com,,"[""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
540,Shery,Randolph,shery.randolph@hotmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Trek Slash 8 27.5 - 2016', 'Trek Conduit+ - 2016']"
541,Lanita,Burton,lanita.burton@msn.com,,"['Ritchey Timberwolf Frameset - 2016', 'Trek Slash 8 27.5 - 2016', 'Trek Conduit+ - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Townie Original 7D - 2015/2016']"
542,Timothy,Byers,timothy.byers@msn.com,,"['Heller Shagamaw Frame - 2016', 'Electra Townie Original 21D - 2016', 'Electra Townie Original 7D - 2015/2016']"
543,Jasmin,Young,jasmin.young@gmail.com,,"['Electra Townie Original 21D - 2016', 'Trek Fuel EX 9.8 29 - 2017', ""Electra Moto 3i (20-inch) - Boy's - 2017""]"
544,Catarina,Mendez,catarina.mendez@hotmail.com,,"['Trek Farley Alloy Frameset - 2017', ""Trek Silque SLR 8 Women's - 2017"", 'Trek Boone 7 - 2017', ""Sun Bicycles Cruz 3 - Women's - 2017""]"
545,Tajuana,Rollins,tajuana.rollins@msn.com,,"['Trek Powerfly 8 FS Plus - 2017', 'Trek Boone 7 - 2017', 'Sun Bicycles Streamway - 2017']"
546,Thad,Castro,thad.castro@msn.com,(631) 943-1407,"['Surly Ice Cream Truck Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Townie Original 7D EQ - Women's - 2016""]"
547,Tena,Huber,tena.huber@gmail.com,,"['Trek Remedy 9.8 - 2017', ""Electra Amsterdam Original 3i Ladies' - 2017"", 'Haro Shredder 20 - 2017', 'Trek Kickster - 2018']"
548,Dori,Alvarez,dori.alvarez@msn.com,,"['Pure Cycles Vine 8-Speed - 2016', 'Sun Bicycles Cruz 3 - 2017', 'Electra Girl\'s Hawaii 1 16"" - 2017', 'Sun Bicycles Streamway 3 - 2017']"
549,Elmo,Arnold,elmo.arnold@aol.com,(562) 841-9339,['Electra Townie Original 7D EQ - 2016']
550,Felicidad,Golden,felicidad.golden@yahoo.com,,"['Electra Moto 1 - 2016', 'Trek Powerfly 8 FS Plus - 2017', 'Sun Bicycles Biscayne Tandem 7 - 2017', 'Sun Bicycles Brickell Tandem 7 - 2017']"
551,Jenine,Crane,jenine.crane@msn.com,(682) 183-6555,"['Pure Cycles William 3-Speed - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
552,Lea,Key,lea.key@yahoo.com,,"['Trek Remedy 29 Carbon Frameset - 2016', 'Electra Cruiser 1 (24-Inch) - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016"", 'Electra Cruiser 1 (24-Inch) - 2016']"
553,Rory,Cooper,rory.cooper@gmail.com,,"['Surly Straggler 650b - 2016', 'Pure Cycles William 3-Speed - 2016']"
554,Hilde,Nieves,hilde.nieves@gmail.com,,"[""Electra Townie Original 7D EQ - Women's - 2016"", 'Surly Ice Cream Truck Frameset - 2017', ""Electra Townie 3i EQ (20-inch) - Boys' - 2017"", ""Sun Bicycles Cruz 3 - Women's - 2017"", ""Sun Bicycles Cruz 7 - Women's - 2017""]"
555,Marry,Benjamin,marry.benjamin@yahoo.com,,"['Surly Straggler - 2016', 'Surly Straggler 650b - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
556,Vernell,Goff,vernell.goff@msn.com,,"['Electra Townie Original 7D EQ - 2016', 'Sun Bicycles Biscayne Tandem CB - 2017', 'Trek Precaliber 12 Boys - 2017']"
557,Erlene,Cook,erlene.cook@gmail.com,,"[""Pure Cycles Western 3-Speed - Women's - 2015/2016""]"
558,Carroll,Kelly,carroll.kelly@yahoo.com,,['Electra Cruiser 1 (24-Inch) - 2016']
559,Basilia,Thornton,basilia.thornton@hotmail.com,(631) 592-9548,"['Trek Fuel EX 8 29 - 2016', 'Surly Straggler 650b - 2016', ""Electra Townie Original 7D EQ - Women's - 2016"", ""Electra Girl's Hawaii 1 (16-inch) - 2015/2016""]"
560,Tricia,Daniels,tricia.daniels@gmail.com,,"['Surly Ice Cream Truck Frameset - 2016', 'Surly Straggler 650b - 2016', 'Pure Cycles William 3-Speed - 2016', ""Electra Girl's Hawaii 1 (20-inch) - 2015/2016""]"
561,Kandace,Hughes,kandace.hughes@hotmail.com,,['Electra Moto 1 - 2016']
562,Alejandro,Norman,alejandro.norman@yahoo.com,,['Heller Shagamaw Frame - 2016']
563,Rodney,Odom,rodney.odom@yahoo.com,,"['Ritchey Timberwolf Frameset - 2016', 'Pure Cycles Vine 8-Speed - 2016', 'Electra Cruiser 1 (24-Inch) - 2016']"
564,Bettie,Pierce,bettie.pierce@gmail.com,,"['Trek X-Caliber 8 - 2017', 'Haro Shift R3 - 2017', 'Trek Boone Race Shop Limited - 2017', ""Electra Glam Punk 3i Ladies' - 2017""]"
565,Dagny,Owen,dagny.owen@hotmail.com,,"['Trek Fuel EX 8 29 - 2016', 'Surly Straggler - 2016']"
566,Cinthia,Poole,cinthia.poole@aol.com,,"['Haro Shredder 20 - 2017', 'Trek XM700+ - 2018', ""Electra Townie Commute 8D Ladies' - 2018""]"
567,Sheila,Travis,sheila.travis@yahoo.com,,"['Trek Dual Sport+ - 2018', ""Trek Precaliber 12 Boy's - 2018""]"
