customer_id,first_name,last_name,purchase_frequency,avg_order_value,product_preferences
389,Leif,Short,2,438.9906,"Sun Bicycles Brickell Tandem 7 - 2017,Trek Precaliber 12 Girls - 2017"
390,Lorrie,Pollard,1,7439.981399999999,Trek Slash 8 27.5 - 2016
391,Vernita,Ball,1,269.99100000000004,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017
392,Cyndi,Bush,2,840.9870000000001,"Electra Townie 3i EQ (20-inch) - Boys' - 2017,Trek Farley Carbon Frameset - 2018"
393,Gertrude,Terry,2,1189.9865,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D EQ - Women's - 2016"
394,Virgen,Clemons,2,3592.4861999999994,"Surly Ogre Frameset - 2017,Trek Boone 7 - 2017"
395,Fairy,Robinson,4,1010.288425,"Sun Bicycles Spider 3i - 2017,Haro Flightline Two 26 Plus - 2017,Surly Krampus - 2018,Electra Heartchya 1 (20-inch) - Girl's - 2018"
396,Laverna,Hernandez,3,1566.6518999999998,"Trek Conduit+ - 2016,Electra Townie Original 7D EQ - 2016,Electra Townie Original 7D - 2015/2016"
397,Jeannie,Wilcox,3,459.394,"Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D EQ - 2016"
398,Suellen,Mercado,1,1139.981,Electra Townie Original 7D EQ - Women's - 2016
399,Bart,Hess,2,665.9866999999999,"Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
400,Alfredo,Dodson,4,1191.708625,"Surly Big Dummy Frameset - 2017,Surly Steamroller - 2017,Sun Bicycles Cruz 7 - 2017,Sun Bicycles Brickell Tandem CB - 2017"
401,Shaunda,Barnett,1,256.4905,Electra Cruiser 1 (24-Inch) - 2016
402,Kerrie,Morton,3,760.9883333333333,"Haro Shift R3 - 2017,Haro Shredder Pro 20 - 2017,Electra Townie Original 7D - 2017"
403,Elouise,Fry,3,3622.3207333333326,"Trek Fuel EX 8 29 - 2016,Trek Slash 8 27.5 - 2016,Electra Townie Original 7D EQ - 2016"
404,Augustus,Steele,2,259.992,"Electra Cruiser Lux 1 - 2017,Trek Precaliber 16 Girls - 2017"
405,Greta,Page,2,622.9865,"Electra Townie 7D (20-inch) - Boys' - 2017,Electra Townie Balloon 3i EQ - 2017/2018"
406,Kerrie,O'neill,1,1139.981,Electra Townie Original 7D EQ - Women's - 2016
407,Dannette,Guerrero,4,1929.98925,"Electra Townie Original 7D EQ - Women's - 2016,Trek Fuel EX 9.8 29 - 2017,Trek Domane S 6 - 2017,Sun Bicycles Cruz 3 - 2017"
408,Edra,Fitzgerald,4,574.4393749999999,"Surly Ice Cream Truck Frameset - 2017,Haro Flightline One ST - 2017,Surly Steamroller - 2017,Haro Shredder 20 Girls - 2017"
409,Jerome,Bolton,2,364.4865,"Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
410,Conception,Slater,5,1095.7897,"Trek Fuel EX 8 29 - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - Women's - 2016,Electra Cruiser 1 (24-Inch) - 2016"
411,Octavia,Case,3,3224.6148,"Trek Conduit+ - 2016,Surly Straggler 650b - 2016,Electra Townie Original 7D - 2015/2016"
412,Dexter,Roberts,1,2963.9809999999998,Sun Bicycles ElectroLite - 2017
413,Ginette,Edwards,4,1306.486875,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 7D EQ - 2016"
414,Romaine,Haley,2,668.54085,"Surly Wednesday Frameset - 2016,Surly Ice Cream Truck Frameset - 2016"
415,Gwendolyn,Miller,3,3783.319133333333,"Trek Domane SLR 6 Disc - 2017,Electra Amsterdam Fashion 7i Ladies' - 2017,Trek Girl's Kickster - 2017"
416,Luke,Fuller,3,569.7884,"Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016,Electra Cruiser 1 (24-Inch) - 2016"
417,Zoraida,Patton,4,1751.21025,"Trek Fuel EX 8 29 - 2016,Haro SR 1.2 - 2017,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles Biscayne Tandem 7 - 2017"
418,Georgeanna,Webster,1,593.991,Electra Amsterdam Original 3i Ladies' - 2017
419,Krystin,Marshall,3,537.7982333333333,"Haro Flightline One ST - 2017,Haro SR 1.2 - 2017,Sun Bicycles Revolutions 24 - 2017"
420,Vince,Schneider,5,1640.9060400000003,"Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 21D - 2016,Trek Farley Alloy Frameset - 2017,Surly Wednesday Frameset - 2017,Trek Boone 7 - 2017"
421,Iola,Rasmussen,4,2459.611375,"Surly Ice Cream Truck Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Trek Conduit+ - 2016,Electra Townie Original 21D - 2016"
422,Valery,Saunders,2,436.04100000000005,"Electra Cruiser 1 (24-Inch) - 2016,Pure Cycles Vine 8-Speed - 2016"
423,Johna,Powers,1,599.9920000000001,Ritchey Timberwolf Frameset - 2016
424,Charleen,Hurst,2,745.14535,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
425,Augustina,Joyner,5,4101.88508,"Electra Cruiser 1 (24-Inch) - 2016,Trek Fuel EX 5 27.5 Plus - 2017,Sun Bicycles Lil Kitt'n - 2017,Trek Emonda SLR 6 - 2018,Trek Powerfly 7 FS - 2018"
426,Daisy,Ward,3,2007.9848333333332,"Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016,Surly Karate Monkey 27.5+ Frameset - 2017"
427,Latonya,Dixon,1,3149.991,Trek Boone Race Shop Limited - 2017
428,Hipolito,Padilla,5,1012.46768,"Trek Conduit+ - 2016,Surly Straggler 650b - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Precaliber 16 Girls - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
429,Emmett,Casey,2,1597.041,"Pure Cycles Vine 8-Speed - 2016,Sun Bicycles ElectroLite - 2017"
430,Kandi,Mcneil,3,615.6882333333333,"Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Sun Bicycles Biscayne Tandem 7 - 2017"
431,Luciano,Marsh,3,666.4498,"Haro Downtown 16 - 2017,Electra Moto 3i (20-inch) - Boy's - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
432,Julius,Holt,2,1744.9867000000002,"Electra Townie Original 7D - 2015/2016,Trek Domane SL Disc Frameset - 2017"
433,Holly,Nieves,2,800.68585,"Haro SR 1.2 - 2017,Sun Bicycles Cruz 7 - 2017"
434,Douglass,Little,3,1030.9816,"Electra Townie Original 21D - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016"
435,Izola,Hobbs,4,859.864375,"Trek Fuel EX 5 27.5 Plus - 2017,Sun Bicycles Brickell Tandem 7 - 2017,Trek Precaliber 12 Girls - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
436,Honey,Camacho,3,733.6213666666666,"Electra Townie Original 21D - 2016,Sun Bicycles Spider 3i - 2017,Haro Flightline Two 26 Plus - 2017"
437,Laureen,Barry,5,771.9856,"Surly Ice Cream Truck Frameset - 2016,Trek Remedy 29 Carbon Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 21D - 2016"
438,Katharine,Herrera,2,727.987,"Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 7D EQ - 2016"
439,Sunshine,Rosario,1,2789.9907,Trek Conduit+ - 2016
440,Yevette,Todd,3,1621.322666666667,"Sun Bicycles ElectroLite - 2017,Trek Stache Carbon Frameset - 2018,Trek Domane ALR 5 Disc - 2018"
441,Dorthea,Walker,3,4321.9156,"Trek Slash 8 27.5 - 2016,Trek Conduit+ - 2016,Electra Moto 1 - 2016"
442,Alane,Munoz,1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
443,Ayana,Keith,5,937.0193800000001,"Electra Cruiser 1 (24-Inch) - 2016,Trek Domane S 6 - 2017,Sun Bicycles Cruz 7 - 2017,Trek Domane ALR 3 - 2018,Electra Heartchya 1 (20-inch) - Girl's - 2018"
444,Caridad,Compton,4,2236.4375,"Surly Straggler 650b - 2016,Trek Domane SL Disc Frameset - 2017,Trek Domane S 5 Disc - 2017,Electra Glam Punk 3i Ladies' - 2017"
445,Earline,Ballard,1,1599.9840000000002,Surly Wednesday Frameset - 2016
446,Nathanael,Bradley,1,377.982,Haro Shredder 20 Girls - 2017
447,Chasidy,Tran,4,1270.15575,"Trek Remedy 29 Carbon Frameset - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Townie Original 7D - 2015/2016"
448,Janella,Bright,1,513.3507,Sun Bicycles Streamway 3 - 2017
449,Josie,Schultz,2,947.2705,"Surly Ice Cream Truck Frameset - 2016,Surly Straggler - 2016"
450,Ellsworth,Michael,4,1007.514025,"Trek Remedy 29 Carbon Frameset - 2016,Electra Townie Original 21D - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
451,Jennette,Wooten,1,359.20000000000005,Pure Cycles Western 3-Speed - Women's - 2015/2016
452,Cassandra,Nichols,1,377.982,Haro Shredder 20 Girls - 2017
453,Courtney,Wyatt,4,1955.9860000000003,"Haro SR 1.2 - 2017,Trek Domane SL 6 - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Trek Precaliber 12 Boys - 2017"
454,Terese,Palmer,1,464.9907,Electra Townie Original 7D - 2015/2016
455,Sherita,Cherry,1,719.984,Sun Bicycles Cruz 3 - Women's - 2017
456,Serina,Hensley,3,563.5545000000001,"Electra Savannah 3i (20-inch) - Girl's - 2017,Electra Straight 8 3i (20-inch) - Boy's - 2017,Sun Bicycles Streamway 7 - 2017"
457,Jeni,Farley,1,377.982,Trek Precaliber 16 Girls - 2017
458,Everett,Vega,2,652.4875000000001,"Haro SR 1.1 - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017"
459,Latosha,Dalton,4,1219.3515,"Surly Straggler - 2016,Surly Straggler 650b - 2016,Electra Moto 1 - 2016,Electra Townie Original 21D - 2016"
460,Romelia,Myers,3,1813.4541333333334,"Trek Slash 8 27.5 - 2016,Electra Townie Original 7D EQ - 2016,Sun Bicycles Streamway 3 - 2017"
461,Effie,Jenkins,3,1922.7381333333335,"Heller Shagamaw Frame - 2016,Trek Domane S 5 Disc - 2017,Sun Bicycles Biscayne Tandem CB - 2017"
462,Efren,Oliver,3,3821.3193333333334,"Trek Domane S 6 - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Precaliber 12 Boys - 2017"
463,Jerlene,Rios,4,2566.73855,"Trek Fuel EX 5 27.5 Plus - 2017,Electra Townie Original 7D - 2017,Trek Domane SLR 8 Disc - 2018,Strider Classic 12 Balance Bike - 2018"
464,Bess,Mcbride,4,4713.338599999999,"Trek Fuel EX 5 Plus - 2018,Surly Straggler - 2018,Trek Domane SL 6 Disc - 2018,Trek Super Commuter+ 8S - 2018"
465,Birdie,Kramer,2,691.486,"Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
466,Collen,Hayes,1,2113.5840000000003,Heller Shagamaw Frame - 2016
467,Clare,Neal,4,589.49105,"Surly Big Dummy Frameset - 2017,Haro SR 1.2 - 2017,Electra Girl's Hawaii 1 16"" - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
468,Jeanett,Herman,2,481.48650000000004,"Electra Moto 1 - 2016,Electra Cruiser 1 (24-Inch) - 2016"
469,Micki,Rutledge,4,877.9346000000002,"Heller Shagamaw Frame - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
470,Loise,Walker,3,1090.077,"Trek Remedy 29 Carbon Frameset - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016"
471,Burma,Summers,1,569.9905,Electra Townie Original 7D EQ - 2016
472,Myron,Ruiz,3,2450.1548333333335,"Electra Townie Original 21D - 2016,Trek Boone Race Shop Limited - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
473,Lashawna,Richardson,5,2319.2857799999997,"Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016,Trek Madone 9.2 - 2017,Electra Girl's Hawaii 1 16"" - 2017"
474,Lavern,Orr,3,1214.6816666666666,"Surly Krampus - 2018,Electra Daydreamer 3i Ladies' - 2018,Electra Koa 3i Ladies' - 2018"
475,Alec,Peck,1,1139.981,Electra Townie Original 7D EQ - 2016
476,Christopher,Richardson,1,1394.9814,Trek Domane AL 2 Women's - 2018
477,Arminda,Weber,1,1044.981,Haro Flightline Two 26 Plus - 2017
478,Emmett,Hahn,3,1566.6875666666665,"Trek Emonda SLR 6 - 2018,Electra Cruiser 1 Ladies' - 2018,Trek Precaliber 16 Girl's - 2018"
479,Gertha,Mejia,5,1621.9901,"Ritchey Timberwolf Frameset - 2016,Electra Townie Original 7D EQ - 2016,Surly Ice Cream Truck Frameset - 2017,Trek Stache 5 - 2017,Trek Domane SLR 6 Disc - 2017"
480,Garland,Weaver,5,614.8412999999999,"Ritchey Timberwolf Frameset - 2016,Electra Townie Original 21D - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
481,Jayson,Rutledge,3,2315.982466666667,"Trek Conduit+ - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - 2016"
482,Narcisa,Knapp,1,279.992,Electra Savannah 3i (20-inch) - Girl's - 2017
483,Gayla,Sims,1,1519.2,Surly ECR - 2018
484,Chelsey,Boyd,3,2110.9808,"Trek Fuel EX 8 29 - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - Women's - 2016"
485,Catherine,Miles,3,545.1822666666667,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Girl's Kickster - 2017,Sun Bicycles Streamway 7 - 2017"
486,Valeri,Marshall,4,1458.533925,"Trek Fuel EX 8 29 - 2016,Surly Troll Frameset - 2017,Surly Ogre Frameset - 2017,Sun Bicycles Boardwalk (24-inch Wheels) - 2017"
487,Grace,Madden,4,362.50575,"Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 21D - 2016"
488,Joaquin,Hawkins,2,3129.6325,"Sun Bicycles Lil Bolt Type-R - 2017,Trek XM700+ Lowstep - 2018"
489,Kirstie,Vazquez,2,1426.9815,"Surly Wednesday Frameset - 2016,Electra Moto 1 - 2016"
490,Yu,Mcdonald,4,1701.2395,"Surly Karate Monkey 27.5+ Frameset - 2017,Sun Bicycles Spider 3i - 2017,Trek Fuel EX 5 27.5 Plus - 2017,Sun Bicycles Atlas X-Type - 2017"
491,Celestine,Jacobs,3,2323.851233333333,"Haro Downtown 16 - 2017,Trek Domane SL 6 - 2018,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018"
492,Justa,Thompson,4,2481.888975,"Ritchey Timberwolf Frameset - 2016,Trek Slash 8 27.5 - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D EQ - 2016"
493,Lise,Alvarado,2,288.39585,"Haro Shredder 20 Girls - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
494,Pearl,Fox,3,498.3184666666668,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Haro Flightline One ST - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
495,Travis,Goodman,4,611.7352500000001,"Electra Townie Original 7D EQ - 2016,Sun Bicycles Cruz 3 - 2017,Trek Precaliber 12 Girls - 2017,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017"
496,Shu,Mays,3,2685.5893333333333,"Ritchey Timberwolf Frameset - 2016,Heller Shagamaw Frame - 2016,Trek Slash 8 27.5 - 2016"
497,Ezra,Fowler,2,1479.15105,"Ritchey Timberwolf Frameset - 2016,Surly Straggler 650b - 2016"
498,Edda,Young,3,1079.6541333333332,"Trek Remedy 29 Carbon Frameset - 2016,Electra Moto 1 - 2016,Electra Townie Original 7D EQ - 2016"
499,Lidia,Ashley,5,1940.9889799999996,"Surly Ice Cream Truck Frameset - 2016,Surly Ice Cream Truck Frameset - 2017,Trek Powerfly 8 FS Plus - 2017,Trek Boone Race Shop Limited - 2017,Electra Amsterdam Original 3i Ladies' - 2017"
500,Moira,Lester,4,1549.1610999999998,"Electra Cruiser 1 (24-Inch) - 2016,Trek Domane S 5 Disc - 2017,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
501,Tony,Hicks,1,712.4905,Ritchey Timberwolf Frameset - 2016
502,Malinda,Baxter,4,578.111175,"Trek Girl's Kickster - 2017,Sun Bicycles Cruz 7 - 2017,Electra Cruiser Lux Fat Tire 7D - 2018,Electra Townie Balloon 3i EQ Ladies' - 2018"
503,Marlo,Jefferson,2,6621.481,"Trek Session DH 27.5 Carbon Frameset - 2017,Trek Silque SLR 8 Women's - 2017"
504,Tiana,Henderson,3,400.18066666666664,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
505,Wilda,Petersen,3,2271.2511666666664,"Sun Bicycles Drifter 7 - 2017,Electra Townie Commute Go! Ladies' - 2018,Electra Straight 8 1 (16-inch) - Boy's - 2018"
506,Irving,Pitts,4,2089.8039999999996,"Trek Fuel EX 8 29 - 2016,Trek Conduit+ - 2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles William 3-Speed - 2016"
507,Sheree,Pena,2,1511.4357499999999,"Heller Shagamaw Frame - 2016,Haro SR 1.1 - 2017"
508,Vance,Taylor,1,697.4907,Surly Ogre Frameset - 2017
509,Terra,Pickett,4,2946.888325,"Haro Flightline One ST - 2017,Trek Fuel EX 9.8 27.5 Plus - 2017,Surly Steamroller - 2017,Electra Glam Punk 3i Ladies' - 2017"
510,Faustino,Delacruz,3,782.2207999999999,"Surly Wednesday Frameset - 2016,Surly Ice Cream Truck Frameset - 2016,Electra Townie Original 21D - 2016"
511,Julienne,Moody,2,638.9830000000001,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Surly Wednesday Frameset - 2017"
512,Hee,Greer,2,1754.9865,"Trek Conduit+ - 2016,Sun Bicycles Cruz 3 - 2017"
513,Whitney,Cash,2,229.49150000000003,"Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
514,Clarita,Curry,1,242.991,Electra Cruiser 1 (24-Inch) - 2016
515,Reita,Dickson,3,1255.5449,"Surly Steamroller - 2017,Trek Farley Carbon Frameset - 2018,Electra Moto 3i - 2018"
516,Rosa,Kinney,2,749.9830000000001,"Electra Townie Original 7D EQ - Women's - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
517,Buford,Gilbert,4,2261.23175,"Trek Fuel EX 8 29 - 2016,Pure Cycles Vine 8-Speed - 2016,Trek Boone 7 - 2017,Trek Precaliber 16 Girls - 2017"
518,Homer,Powers,1,3039.9809999999998,Trek Stache 5 - 2018
519,Rudolf,Gilliam,4,686.809875,"Ritchey Timberwolf Frameset - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Sun Bicycles Atlas X-Type - 2017,Electra Townie 7D (20-inch) - Boys' - 2017"
520,Andreas,Herman,1,2754.9905,Trek Fuel EX 8 29 - 2016
521,Max,Charles,3,1332.7873333333334,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
522,Tammera,Fischer,3,398.98883333333333,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
523,Joshua,Robertson,2,759.9905,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D EQ - Women's - 2016"
524,Larraine,Horn,4,1254.4637749999997,"Haro SR 1.2 - 2017,Trek Domane SL Disc Frameset - 2017,Sun Bicycles Revolutions 24 - 2017,Electra Amsterdam Original 3i - 2015/2017"
525,Andreas,Mayer,5,3622.98618,"Trek Slash 8 27.5 - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Trek Domane SLR 6 Disc - 2017,Trek Boone 7 - 2017,Haro Downtown 16 - 2017"
526,Lazaro,Moran,5,884.5880000000001,"Heller Shagamaw Frame - 2016,Electra Townie Original 21D - 2016,Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016"
527,Afton,Juarez,3,1426.5241666666668,"Surly Straggler - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D EQ - 2016"
528,Angele,Schroeder,1,845.9820000000001,Surly Ice Cream Truck Frameset - 2016
529,Ellena,Clements,4,1892.0136,"Surly Ice Cream Truck Frameset - 2016,Trek Conduit+ - 2016,Pure Cycles Vine 8-Speed - 2016,Electra Townie Original 7D - 2015/2016"
530,Selene,Austin,4,1345.5116000000003,"Heller Shagamaw Frame - 2016,Trek Emonda S 4 - 2017,Trek Boy's Kickster - 2015/2017,Electra Girl's Hawaii 1 16"" - 2017"
531,Kimberely,Bowen,3,5029.088133333334,"Trek Fuel EX 9.8 27.5 Plus - 2017,Trek Emonda S 5 - 2017,Sun Bicycles Brickell Tandem CB - 2017"
532,Mia,Delgado,1,527.984,Haro Downtown 16 - 2017
533,Garret,Clay,2,1673.01595,"Trek Domane S 5 Disc - 2017,Sun Bicycles Drifter 7 - 2017"
534,Alejandro,Haney,3,5615.651333333332,"Electra Moto 1 - 2016,Trek Remedy 9.8 - 2017,Trek Boone 7 - 2017"
535,Inge,Olsen,2,879.988,"Surly Wednesday Frameset - 2016,Electra Townie Original 7D EQ - 2016"
536,Christiane,Bradford,4,2094.2311,"Ritchey Timberwolf Frameset - 2016,Trek Fuel EX 8 29 - 2016,Electra Townie Original 21D - 2016,Electra Cruiser 1 (24-Inch) - 2016"
537,Carter,Bentley,5,863.60108,"Sun Bicycles Spider 3i - 2017,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Sun Bicycles Streamway 3 - 2017,Sun Bicycles Drifter 7 - 2017"
538,Sherie,Ayala,5,1408.5344799999998,"Surly Wednesday Frameset - 2016,Trek Fuel EX 8 29 - 2016,Surly Straggler - 2016,Pure Cycles William 3-Speed - 2016,Electra Townie Original 7D EQ - 2016"
539,Jamika,Acevedo,1,269.99100000000004,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
540,Shery,Randolph,3,2417.321833333333,"Surly Ice Cream Truck Frameset - 2016,Trek Slash 8 27.5 - 2016,Trek Conduit+ - 2016"
541,Lanita,Burton,5,2281.2857,"Ritchey Timberwolf Frameset - 2016,Trek Slash 8 27.5 - 2016,Trek Conduit+ - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Townie Original 7D - 2015/2016"
542,Timothy,Byers,3,833.9213333333333,"Heller Shagamaw Frame - 2016,Electra Townie Original 21D - 2016,Electra Townie Original 7D - 2015/2016"
543,Jasmin,Young,3,3445.6541333333334,"Electra Townie Original 21D - 2016,Trek Fuel EX 9.8 29 - 2017,Electra Moto 3i (20-inch) - Boy's - 2017"
544,Catarina,Mendez,4,2477.1160499999996,"Trek Farley Alloy Frameset - 2017,Trek Silque SLR 8 Women's - 2017,Trek Boone 7 - 2017,Sun Bicycles Cruz 3 - Women's - 2017"
545,Tajuana,Rollins,3,2594.2909999999997,"Trek Powerfly 8 FS Plus - 2017,Trek Boone 7 - 2017,Sun Bicycles Streamway - 2017"
546,Thad,Castro,3,732.6500000000001,"Surly Ice Cream Truck Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Townie Original 7D EQ - Women's - 2016"
547,Tena,Huber,4,2795.7608499999997,"Trek Remedy 9.8 - 2017,Electra Amsterdam Original 3i Ladies' - 2017,Haro Shredder 20 - 2017,Trek Kickster - 2018"
548,Dori,Alvarez,4,487.409125,"Pure Cycles Vine 8-Speed - 2016,Sun Bicycles Cruz 3 - 2017,Electra Girl's Hawaii 1 16"" - 2017,Sun Bicycles Streamway 3 - 2017"
549,Elmo,Arnold,1,557.9907,Electra Townie Original 7D EQ - 2016
550,Felicidad,Golden,4,2698.588425,"Electra Moto 1 - 2016,Trek Powerfly 8 FS Plus - 2017,Sun Bicycles Biscayne Tandem 7 - 2017,Sun Bicycles Brickell Tandem 7 - 2017"
551,Jenine,Crane,2,321.27099999999996,"Pure Cycles William 3-Speed - 2016,Electra Cruiser 1 (24-Inch) - 2016"
552,Lea,Key,4,612.43865,"Trek Remedy 29 Carbon Frameset - 2016,Electra Cruiser 1 (24-Inch) - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra Cruiser 1 (24-Inch) - 2016"
553,Rory,Cooper,2,1098.946,"Surly Straggler 650b - 2016,Pure Cycles William 3-Speed - 2016"
554,Hilde,Nieves,5,891.84368,"Electra Townie Original 7D EQ - Women's - 2016,Surly Ice Cream Truck Frameset - 2017,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles Cruz 7 - Women's - 2017"
555,Marry,Benjamin,5,930.9906000000001,"Surly Straggler - 2016,Surly Straggler 650b - 2016,Pure Cycles Vine 8-Speed - 2016,Pure Cycles William 3-Speed - 2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016"
556,Vernell,Goff,3,634.1876333333333,"Electra Townie Original 7D EQ - 2016,Sun Bicycles Biscayne Tandem CB - 2017,Trek Precaliber 12 Boys - 2017"
557,Erlene,Cook,1,359.20000000000005,Pure Cycles Western 3-Speed - Women's - 2015/2016
558,Carroll,Kelly,1,431.98400000000004,Electra Cruiser 1 (24-Inch) - 2016
