order_id,customer_name,product_name,quantity,store_name
403,Salena Day,Electra Townie Original 21D - 2016,1,Santa Cruz Bikes
404,Laverna Hernandez,Trek Conduit+ - 2016,1,Baldwin Bikes
404,Laverna Hernandez,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
404,Laverna Hernandez,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
405,Genevieve Juarez,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
405,Genevieve Juarez,Surly Straggler - 2016,2,Baldwin Bikes
405,Genevieve Juarez,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
406,Eliz Lynch,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
407,Keri Bridges,Heller Shagamaw Frame - 2016,1,Rowlett Bikes
407,Keri Bridges,Electra Townie Original 7D EQ - Women's - 2016,1,Rowlett Bikes
408,Shemeka Lyons,Ritchey Timberwolf Frameset - 2016,2,Santa Cruz Bikes
408,Shemeka Lyons,Surly Wednesday Frameset - 2016,1,Santa Cruz Bikes
408,Shemeka Lyons,Pure Cycles Vine 8-Speed - 2016,2,Santa Cruz Bikes
408,Shemeka Lyons,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Santa Cruz Bikes
409,Luke Fuller,Electra Moto 1 - 2016,1,Baldwin Bikes
409,Luke Fuller,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
409,Luke Fuller,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
410,Herminia Reyes,Trek Conduit+ - 2016,2,Baldwin Bikes
410,Herminia Reyes,Electra Townie Original 21D - 2016,2,Baldwin Bikes
410,Herminia Reyes,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
411,Ferne Kline,Ritchey Timberwolf Frameset - 2016,1,Santa Cruz Bikes
411,Ferne Kline,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
412,Carmina Emerson,Trek Slash 8 27.5 - 2016,1,Santa Cruz Bikes
412,Carmina Emerson,Pure Cycles Vine 8-Speed - 2016,1,Santa Cruz Bikes
412,Carmina Emerson,Electra Townie Original 21D - 2016,1,Santa Cruz Bikes
413,Kristofer Craig,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
413,Kristofer Craig,Trek Conduit+ - 2016,1,Baldwin Bikes
413,Kristofer Craig,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
414,Vernia Madden,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
415,Bonita Marshall,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
415,Bonita Marshall,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
415,Bonita Marshall,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
415,Bonita Marshall,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
416,Johana Jacobson,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
416,Johana Jacobson,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
416,Johana Jacobson,Electra Townie Original 21D - 2016,1,Baldwin Bikes
417,Angie Powers,Surly Ice Cream Truck Frameset - 2016,2,Santa Cruz Bikes
417,Angie Powers,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
418,Titus Bullock,Electra Townie Original 21D - 2016,1,Baldwin Bikes
418,Titus Bullock,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
419,Garry Espinoza,Trek Conduit+ - 2016,1,Rowlett Bikes
420,Petronila Norris,Surly Wednesday Frameset - 2016,2,Santa Cruz Bikes
420,Petronila Norris,Electra Moto 1 - 2016,2,Santa Cruz Bikes
420,Petronila Norris,Pure Cycles Vine 8-Speed - 2016,2,Santa Cruz Bikes
421,Le Deleon,Surly Wednesday Frameset - 2016,2,Santa Cruz Bikes
421,Le Deleon,Trek Fuel EX 8 29 - 2016,1,Santa Cruz Bikes
421,Le Deleon,Surly Ice Cream Truck Frameset - 2016,2,Santa Cruz Bikes
421,Le Deleon,Electra Townie Original 7D EQ - Women's - 2016,2,Santa Cruz Bikes
421,Le Deleon,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Santa Cruz Bikes
422,Suellen Mercado,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
423,Dewayne Herring,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
423,Dewayne Herring,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
423,Dewayne Herring,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
423,Dewayne Herring,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
424,Tommie Melton,Surly Ice Cream Truck Frameset - 2016,1,Santa Cruz Bikes
424,Tommie Melton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
425,Tessie Farmer,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
425,Tessie Farmer,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
425,Tessie Farmer,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
426,Tonja Henderson,Surly Straggler - 2016,1,Baldwin Bikes
426,Tonja Henderson,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
427,Douglass Little,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
427,Douglass Little,Electra Moto 1 - 2016,2,Santa Cruz Bikes
427,Douglass Little,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
428,Bee Baker,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
428,Bee Baker,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
429,Laraine Robbins,Ritchey Timberwolf Frameset - 2016,1,Rowlett Bikes
429,Laraine Robbins,Trek Fuel EX 8 29 - 2016,2,Rowlett Bikes
429,Laraine Robbins,Heller Shagamaw Frame - 2016,2,Rowlett Bikes
429,Laraine Robbins,Surly Ice Cream Truck Frameset - 2016,1,Rowlett Bikes
429,Laraine Robbins,Surly Straggler 650b - 2016,1,Rowlett Bikes
430,Deja Chaney,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
430,Deja Chaney,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
430,Deja Chaney,Surly Straggler 650b - 2016,1,Baldwin Bikes
430,Deja Chaney,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
430,Deja Chaney,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
431,Carlie Terrell,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
431,Carlie Terrell,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
431,Carlie Terrell,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
431,Carlie Terrell,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
431,Carlie Terrell,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
432,Karla Kirk,Trek Slash 8 27.5 - 2016,2,Santa Cruz Bikes
432,Karla Kirk,Surly Straggler - 2016,2,Santa Cruz Bikes
433,Jerri Guthrie,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
433,Jerri Guthrie,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
433,Jerri Guthrie,Surly Straggler - 2016,1,Baldwin Bikes
433,Jerri Guthrie,Electra Townie Original 21D - 2016,1,Baldwin Bikes
434,Rochell Cantrell,Trek Conduit+ - 2016,1,Baldwin Bikes
434,Rochell Cantrell,Surly Straggler 650b - 2016,2,Baldwin Bikes
434,Rochell Cantrell,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
434,Rochell Cantrell,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
434,Rochell Cantrell,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
435,Keri Bridges,Trek Conduit+ - 2016,1,Rowlett Bikes
435,Keri Bridges,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Rowlett Bikes
435,Keri Bridges,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Rowlett Bikes
436,Yun Nelson,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
436,Yun Nelson,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
437,Adam Thornton,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
437,Adam Thornton,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
437,Adam Thornton,Surly Straggler - 2016,1,Baldwin Bikes
438,Javier Nichols,Trek Fuel EX 8 29 - 2016,1,Rowlett Bikes
438,Javier Nichols,Trek Remedy 29 Carbon Frameset - 2016,2,Rowlett Bikes
438,Javier Nichols,Electra Cruiser 1 (24-Inch) - 2016,2,Rowlett Bikes
438,Javier Nichols,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Rowlett Bikes
439,Meredith Bryan,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
439,Meredith Bryan,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
440,Hilda Harvey,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
440,Hilda Harvey,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
441,Morton Barron,Electra Townie Original 21D - 2016,1,Santa Cruz Bikes
441,Morton Barron,Electra Moto 1 - 2016,1,Santa Cruz Bikes
442,Etsuko Garrison,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
442,Etsuko Garrison,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
442,Etsuko Garrison,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
443,Pandora Estes,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
443,Pandora Estes,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
444,Jamaal Albert,Surly Straggler - 2016,2,Santa Cruz Bikes
444,Jamaal Albert,Electra Moto 1 - 2016,2,Santa Cruz Bikes
444,Jamaal Albert,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
444,Jamaal Albert,Electra Townie Original 7D EQ - Women's - 2016,2,Santa Cruz Bikes
444,Jamaal Albert,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
445,Olevia Noel,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
445,Olevia Noel,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
445,Olevia Noel,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
446,Bart Hess,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
446,Bart Hess,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
447,Vallie Dixon,Surly Wednesday Frameset - 2016,1,Rowlett Bikes
447,Vallie Dixon,Trek Fuel EX 8 29 - 2016,2,Rowlett Bikes
447,Vallie Dixon,Trek Remedy 29 Carbon Frameset - 2016,1,Rowlett Bikes
448,Nichelle Howell,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
448,Nichelle Howell,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
449,Justa Thompson,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
449,Justa Thompson,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
449,Justa Thompson,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
449,Justa Thompson,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
450,Laurence Christian,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
450,Laurence Christian,Electra Townie Original 21D - 2016,1,Baldwin Bikes
450,Laurence Christian,Electra Townie Original 21D - 2016,1,Baldwin Bikes
451,Charlsie Carson,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
452,Trinidad Mcclain,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
452,Trinidad Mcclain,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
452,Trinidad Mcclain,Surly Straggler 650b - 2016,1,Baldwin Bikes
452,Trinidad Mcclain,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
453,Shanna Bonner,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
453,Shanna Bonner,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
453,Shanna Bonner,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
454,Vanda Holmes,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
454,Vanda Holmes,Electra Townie Original 21D - 2016,2,Baldwin Bikes
454,Vanda Holmes,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
455,Hildegarde Christensen,Trek Conduit+ - 2016,1,Baldwin Bikes
456,Alanna Barry,Pure Cycles Vine 8-Speed - 2016,2,Rowlett Bikes
456,Alanna Barry,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Rowlett Bikes
457,Kami Rios,Ritchey Timberwolf Frameset - 2016,1,Santa Cruz Bikes
457,Kami Rios,Trek Slash 8 27.5 - 2016,2,Santa Cruz Bikes
457,Kami Rios,Pure Cycles Vine 8-Speed - 2016,1,Santa Cruz Bikes
457,Kami Rios,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
458,Andy O'neill,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
458,Andy O'neill,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
458,Andy O'neill,Surly Straggler 650b - 2016,1,Baldwin Bikes
458,Andy O'neill,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
458,Andy O'neill,Electra Townie Original 21D - 2016,1,Baldwin Bikes
459,Mila Good,Surly Straggler 650b - 2016,1,Baldwin Bikes
460,Ladawn Downs,Trek Fuel EX 8 29 - 2016,1,Rowlett Bikes
460,Ladawn Downs,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Rowlett Bikes
460,Ladawn Downs,Pure Cycles William 3-Speed - 2016,1,Rowlett Bikes
460,Ladawn Downs,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Rowlett Bikes
461,Brittney Rojas,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
461,Brittney Rojas,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
461,Brittney Rojas,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
461,Brittney Rojas,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
461,Brittney Rojas,Electra Townie Original 21D - 2016,1,Baldwin Bikes
462,Lezlie Thompson,Electra Townie Original 21D - 2016,2,Baldwin Bikes
463,Brent Calderon,Electra Cruiser 1 (24-Inch) - 2016,2,Rowlett Bikes
464,Georgeann Waller,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
465,Cheryll Snyder,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
465,Cheryll Snyder,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
466,Ernest Rollins,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
466,Ernest Rollins,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
466,Ernest Rollins,Trek Slash 8 27.5 - 2016,2,Baldwin Bikes
466,Ernest Rollins,Electra Moto 1 - 2016,1,Baldwin Bikes
466,Ernest Rollins,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
467,Marry Benjamin,Surly Straggler - 2016,1,Rowlett Bikes
467,Marry Benjamin,Surly Straggler 650b - 2016,1,Rowlett Bikes
467,Marry Benjamin,Pure Cycles Vine 8-Speed - 2016,2,Rowlett Bikes
467,Marry Benjamin,Pure Cycles William 3-Speed - 2016,1,Rowlett Bikes
467,Marry Benjamin,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Rowlett Bikes
468,Adelaida Hancock,Trek Conduit+ - 2016,2,Santa Cruz Bikes
468,Adelaida Hancock,Surly Straggler - 2016,2,Santa Cruz Bikes
468,Adelaida Hancock,Pure Cycles William 3-Speed - 2016,1,Santa Cruz Bikes
468,Adelaida Hancock,Electra Townie Original 7D - 2015/2016,1,Santa Cruz Bikes
469,Chere Mcfadden,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
469,Chere Mcfadden,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
469,Chere Mcfadden,Electra Moto 1 - 2016,2,Baldwin Bikes
470,Derrick Marks,Trek Remedy 29 Carbon Frameset - 2016,2,Santa Cruz Bikes
470,Derrick Marks,Electra Cruiser 1 (24-Inch) - 2016,1,Santa Cruz Bikes
470,Derrick Marks,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Santa Cruz Bikes
471,Alane Mccarty,Electra Cruiser 1 (24-Inch) - 2016,2,Santa Cruz Bikes
471,Alane Mccarty,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
472,Jeanett Herman,Electra Moto 1 - 2016,1,Baldwin Bikes
472,Jeanett Herman,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
473,Elmo Arnold,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
474,Rory Cooper,Surly Straggler 650b - 2016,1,Santa Cruz Bikes
474,Rory Cooper,Pure Cycles William 3-Speed - 2016,2,Santa Cruz Bikes
475,Manie Sanchez,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
475,Manie Sanchez,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
475,Manie Sanchez,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
476,Basilia Thornton,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
476,Basilia Thornton,Surly Straggler 650b - 2016,2,Baldwin Bikes
476,Basilia Thornton,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
476,Basilia Thornton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
477,Josie Schultz,Surly Ice Cream Truck Frameset - 2016,1,Santa Cruz Bikes
477,Josie Schultz,Surly Straggler - 2016,1,Santa Cruz Bikes
478,Jayme Zamora,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
479,Ivette Warren,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
479,Ivette Warren,Surly Straggler - 2016,1,Baldwin Bikes
479,Ivette Warren,Electra Townie Original 21D - 2016,1,Baldwin Bikes
479,Ivette Warren,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
479,Ivette Warren,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
480,Darcel Harmon,Trek Fuel EX 8 29 - 2016,1,Santa Cruz Bikes
480,Darcel Harmon,Electra Moto 1 - 2016,1,Santa Cruz Bikes
480,Darcel Harmon,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Santa Cruz Bikes
481,Jayson Rutledge,Trek Conduit+ - 2016,2,Rowlett Bikes
481,Jayson Rutledge,Electra Cruiser 1 (24-Inch) - 2016,2,Rowlett Bikes
481,Jayson Rutledge,Electra Townie Original 7D EQ - 2016,2,Rowlett Bikes
482,Whitney Cash,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
482,Whitney Cash,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
483,Diana Cobb,Pure Cycles Vine 8-Speed - 2016,1,Santa Cruz Bikes
484,Iola Rasmussen,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
484,Iola Rasmussen,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
484,Iola Rasmussen,Trek Conduit+ - 2016,2,Baldwin Bikes
484,Iola Rasmussen,Electra Townie Original 21D - 2016,1,Baldwin Bikes
485,Birdie Kramer,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
485,Birdie Kramer,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
486,Vinnie Chan,Trek Conduit+ - 2016,1,Baldwin Bikes
486,Vinnie Chan,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
487,George Pickett,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
488,Evelin Vargas,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
488,Evelin Vargas,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
488,Evelin Vargas,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
489,Carisa Carpenter,Trek Remedy 29 Carbon Frameset - 2016,2,Rowlett Bikes
490,Onita Macdonald,Electra Townie Original 21D - 2016,1,Baldwin Bikes
490,Onita Macdonald,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
490,Onita Macdonald,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
490,Onita Macdonald,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
491,Ji Burt,Trek Conduit+ - 2016,2,Santa Cruz Bikes
491,Ji Burt,Electra Moto 1 - 2016,2,Santa Cruz Bikes
491,Ji Burt,Electra Cruiser 1 (24-Inch) - 2016,2,Santa Cruz Bikes
492,Graciela Barber,Surly Ice Cream Truck Frameset - 2016,1,Santa Cruz Bikes
492,Graciela Barber,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Santa Cruz Bikes
492,Graciela Barber,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
493,Rosalie Coffey,Electra Moto 1 - 2016,1,Santa Cruz Bikes
493,Rosalie Coffey,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Santa Cruz Bikes
493,Rosalie Coffey,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
494,Tanesha Sawyer,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
495,Kecia Olsen,Trek Conduit+ - 2016,1,Santa Cruz Bikes
495,Kecia Olsen,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
496,Ayanna Rhodes,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
496,Ayanna Rhodes,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
496,Ayanna Rhodes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
497,Kandis Mills,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
498,Divina Reeves,Surly Straggler - 2016,1,Baldwin Bikes
498,Divina Reeves,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
498,Divina Reeves,Electra Townie Original 21D - 2016,1,Baldwin Bikes
499,Rodrick Shelton,Surly Straggler 650b - 2016,1,Santa Cruz Bikes
499,Rodrick Shelton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Santa Cruz Bikes
499,Rodrick Shelton,Electra Moto 1 - 2016,1,Santa Cruz Bikes
499,Rodrick Shelton,Electra Townie Original 7D EQ - Women's - 2016,2,Santa Cruz Bikes
500,Julee Woodard,Electra Townie Original 21D - 2016,2,Baldwin Bikes
500,Julee Woodard,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
501,Barton Cox,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
501,Barton Cox,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
501,Barton Cox,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
501,Barton Cox,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
502,Shaunda Barnett,Electra Cruiser 1 (24-Inch) - 2016,1,Rowlett Bikes
503,Yvonne Bean,Surly Straggler - 2016,1,Baldwin Bikes
503,Yvonne Bean,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
504,Mercedez Brooks,Ritchey Timberwolf Frameset - 2016,2,Santa Cruz Bikes
504,Mercedez Brooks,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
505,Erlinda Osborne,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
506,Lory Berg,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
506,Lory Berg,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
507,Enoch Rosario,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
507,Enoch Rosario,Electra Cruiser 1 (24-Inch) - 2016,2,Santa Cruz Bikes
507,Enoch Rosario,Electra Townie Original 7D EQ - Women's - 2016,2,Santa Cruz Bikes
508,Octavia Donaldson,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
508,Octavia Donaldson,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
508,Octavia Donaldson,Surly Straggler - 2016,2,Baldwin Bikes
508,Octavia Donaldson,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
509,Jeromy Elliott,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
509,Jeromy Elliott,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
510,Ulysses Gaines,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
511,Klara Mosley,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
511,Klara Mosley,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
512,Jacquline Duncan,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
513,Lory Page,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
513,Lory Page,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
513,Lory Page,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
514,Guillermo Hart,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
514,Guillermo Hart,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
515,Marcel Lindsay,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
515,Marcel Lindsay,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
515,Marcel Lindsay,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
515,Marcel Lindsay,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
516,Shila White,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
516,Shila White,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
517,Margene Eaton,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
518,Juliane Dillard,Heller Shagamaw Frame - 2016,2,Santa Cruz Bikes
518,Juliane Dillard,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
518,Juliane Dillard,Electra Moto 1 - 2016,2,Santa Cruz Bikes
518,Juliane Dillard,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
518,Juliane Dillard,Electra Townie Original 7D - 2015/2016,2,Santa Cruz Bikes
519,Fran Yang,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
519,Fran Yang,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
519,Fran Yang,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
519,Fran Yang,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
519,Fran Yang,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
520,Ronald Parsons,Surly Straggler - 2016,1,Baldwin Bikes
520,Ronald Parsons,Electra Townie Original 21D - 2016,1,Baldwin Bikes
520,Ronald Parsons,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
521,Augustus Schmidt,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
521,Augustus Schmidt,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
522,Lois Steele,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
