customer_name,product_name,quantity,store_name
Juliane Dillard,Electra Townie Original 7D - 2015/2016,2,Santa Cruz Bikes
Fran Yang,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
Fran Yang,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
Fran Yang,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Fran Yang,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Fran Yang,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
Ronald Parsons,Surly Straggler - 2016,1,Baldwin Bikes
Ronald Parsons,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Ronald Parsons,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Augustus Schmidt,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
Augustus Schmidt,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
Lois Steele,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
Lois Steele,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Lois Steele,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Rebbecca Espinoza,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
Rebbecca Espinoza,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Rebbecca Espinoza,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Rebbecca Espinoza,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
Lucas Estes,Ritchey Timberwolf Frameset - 2016,1,Santa Cruz Bikes
Lucas Estes,Surly Wednesday Frameset - 2016,2,Santa Cruz Bikes
Lucas Estes,Trek Conduit+ - 2016,1,Santa Cruz Bikes
Lucas Estes,Surly Straggler 650b - 2016,1,Santa Cruz Bikes
Lucas Estes,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
Omega Johnston,Surly Ice Cream Truck Frameset - 2016,2,Santa Cruz Bikes
Omega Johnston,Trek Conduit+ - 2016,2,Santa Cruz Bikes
Omega Johnston,Surly Straggler - 2016,1,Santa Cruz Bikes
Tonda Webb,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
Tonda Webb,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
Tonda Webb,Electra Moto 1 - 2016,1,Baldwin Bikes
Tonda Webb,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Irving Pitts,Trek Fuel EX 8 29 - 2016,1,Santa Cruz Bikes
Irving Pitts,Trek Conduit+ - 2016,2,Santa Cruz Bikes
Irving Pitts,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Santa Cruz Bikes
Irving Pitts,Pure Cycles William 3-Speed - 2016,1,Santa Cruz Bikes
Gayle Wilkinson,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Mandi Gibbs,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Yolando Wade,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
Yolando Wade,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
Yolando Wade,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
Merlene Vinson,Surly Ice Cream Truck Frameset - 2016,1,Rowlett Bikes
Merlene Vinson,Electra Townie Original 21D - 2016,2,Rowlett Bikes
Merlene Vinson,Electra Townie Original 7D - 2015/2016,1,Rowlett Bikes
Zelda Pratt,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Zelda Pratt,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Zelda Pratt,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
Ashleigh Finch,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
Ashleigh Finch,Surly Straggler - 2016,1,Baldwin Bikes
Ashleigh Finch,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Ashleigh Finch,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
Farrah Orr,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
Farrah Orr,Trek Conduit+ - 2016,2,Baldwin Bikes
Farrah Orr,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Farrah Orr,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Roseanne Maynard,Electra Moto 1 - 2016,1,Rowlett Bikes
Roseanne Maynard,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Rowlett Bikes
Roseanne Maynard,Electra Townie Original 21D - 2016,1,Rowlett Bikes
Cira Downs,Ritchey Timberwolf Frameset - 2016,1,Santa Cruz Bikes
Cira Downs,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
Cira Downs,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
Cira Downs,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
Agatha Daniels,Surly Straggler - 2016,1,Santa Cruz Bikes
Agatha Daniels,Pure Cycles Vine 8-Speed - 2016,2,Santa Cruz Bikes
Agatha Daniels,Electra Townie Original 7D - 2015/2016,2,Santa Cruz Bikes
Agatha Daniels,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
Delana Scott,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
Jewel Sparks,Trek Conduit+ - 2016,2,Baldwin Bikes
Jewel Sparks,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Jewel Sparks,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
Lorrie Justice,Pure Cycles William 3-Speed - 2016,1,Santa Cruz Bikes
Lorrie Justice,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Santa Cruz Bikes
Lorrie Justice,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
Zulema Clemons,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Santa Cruz Bikes
Melani Jarvis,Trek Conduit+ - 2016,1,Baldwin Bikes
Melani Jarvis,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Melani Jarvis,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
Melani Jarvis,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
Alica Hunter,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
Alica Hunter,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
Alica Hunter,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Chere Hardin,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Chere Hardin,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
Chere Hardin,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Bao Wade,Surly Ice Cream Truck Frameset - 2016,1,Rowlett Bikes
Bao Wade,Electra Townie Original 7D EQ - Women's - 2016,2,Rowlett Bikes
Bao Wade,Electra Townie Original 21D - 2016,1,Rowlett Bikes
Bao Wade,Electra Townie Original 7D - 2015/2016,2,Rowlett Bikes
Loise Walker,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
Loise Walker,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
Loise Walker,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Aleta Shepard,Heller Shagamaw Frame - 2016,1,Rowlett Bikes
Aleta Shepard,Trek Conduit+ - 2016,1,Rowlett Bikes
Aleta Shepard,Surly Straggler 650b - 2016,2,Rowlett Bikes
Bobbi Banks,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
Bobbi Banks,Surly Straggler 650b - 2016,2,Baldwin Bikes
Bobbie Foster,Surly Wednesday Frameset - 2016,1,Rowlett Bikes
Bobbie Foster,Trek Slash 8 27.5 - 2016,1,Rowlett Bikes
Bobbie Foster,Electra Cruiser 1 (24-Inch) - 2016,2,Rowlett Bikes
Bobbie Foster,Electra Moto 1 - 2016,1,Rowlett Bikes
Bobbie Foster,Electra Townie Original 7D EQ - 2016,1,Rowlett Bikes
Alissa Craft,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
Beatris Joyner,Surly Straggler 650b - 2016,2,Baldwin Bikes
Beatris Joyner,Electra Moto 1 - 2016,2,Baldwin Bikes
Beatris Joyner,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Beatris Joyner,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Alexis Mack,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
Alexis Mack,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
Alexis Mack,Pure Cycles William 3-Speed - 2016,2,Baldwin Bikes
Alexis Mack,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
Alexis Mack,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Liliana Kerr,Electra Townie Original 21D - 2016,1,Rowlett Bikes
Liliana Kerr,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Rowlett Bikes
Liliana Kerr,Electra Townie Original 21D - 2016,1,Rowlett Bikes
Katharina Bates,Surly Wednesday Frameset - 2016,2,Santa Cruz Bikes
Katharina Bates,Trek Fuel EX 8 29 - 2016,2,Santa Cruz Bikes
Katharina Bates,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
Buford Bridges,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
Buford Bridges,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
Buford Bridges,Electra Townie Original 7D EQ - Women's - 2016,2,Baldwin Bikes
Elinore Aguilar,Trek Fuel EX 8 29 - 2016,2,Rowlett Bikes
Elinore Aguilar,Electra Townie Original 7D EQ - 2016,1,Rowlett Bikes
Bethany Herring,Trek Conduit+ - 2016,2,Baldwin Bikes
Bethany Herring,Surly Straggler - 2016,1,Baldwin Bikes
Lezlie Lamb,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
Lezlie Lamb,Trek Conduit+ - 2016,1,Baldwin Bikes
Lezlie Lamb,Surly Straggler - 2016,2,Baldwin Bikes
Lezlie Lamb,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Lezlie Lamb,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Christel Barber,Surly Ice Cream Truck Frameset - 2016,1,Santa Cruz Bikes
Christel Barber,Trek Slash 8 27.5 - 2016,2,Santa Cruz Bikes
Christel Barber,Electra Moto 1 - 2016,2,Santa Cruz Bikes
Thanh Figueroa,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Thanh Figueroa,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Marjorie Logan,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
Marjorie Logan,Electra Moto 1 - 2016,2,Baldwin Bikes
Marjorie Logan,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
Marjorie Logan,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
Davis Long,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
Davis Long,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Rodger Rojas,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
Rodger Rojas,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Rodger Rojas,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
Aisha Woods,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
Aisha Woods,Electra Moto 1 - 2016,1,Baldwin Bikes
Nathaniel Richard,Trek Conduit+ - 2016,1,Baldwin Bikes
Nathaniel Richard,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
Nathaniel Richard,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
Nathaniel Richard,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
Jennie Middleton,Trek Slash 8 27.5 - 2016,2,Santa Cruz Bikes
Jennie Middleton,Trek Remedy 29 Carbon Frameset - 2016,1,Santa Cruz Bikes
Jennie Middleton,Electra Cruiser 1 (24-Inch) - 2016,2,Santa Cruz Bikes
Jennie Middleton,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
Tayna Wade,Heller Shagamaw Frame - 2016,1,Santa Cruz Bikes
Tayna Wade,Trek Conduit+ - 2016,1,Santa Cruz Bikes
Lenita Bonner,Heller Shagamaw Frame - 2016,1,Santa Cruz Bikes
Lenita Bonner,Surly Straggler - 2016,1,Santa Cruz Bikes
Terese Briggs,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Terese Briggs,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Loreen Byers,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
Loreen Byers,Surly Straggler 650b - 2016,1,Baldwin Bikes
Loreen Byers,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Loreen Byers,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
Loreen Byers,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Charolette Rice,Trek Fuel EX 8 29 - 2016,1,Santa Cruz Bikes
Charolette Rice,Trek Conduit+ - 2016,1,Santa Cruz Bikes
Genoveva Tyler,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
Genoveva Tyler,Surly Straggler 650b - 2016,2,Baldwin Bikes
Genoveva Tyler,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Johna Powers,Ritchey Timberwolf Frameset - 2016,1,Baldwin Bikes
Leone Emerson,Surly Straggler 650b - 2016,2,Baldwin Bikes
Leone Emerson,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Leone Emerson,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Leone Emerson,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
Leone Emerson,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Deloris Burke,Trek Fuel EX 8 29 - 2016,2,Santa Cruz Bikes
Deloris Burke,Electra Townie Original 21D - 2016,1,Santa Cruz Bikes
Houston Vasquez,Trek Conduit+ - 2016,1,Santa Cruz Bikes
Earline Ballard,Surly Wednesday Frameset - 2016,2,Baldwin Bikes
Yahaira Robertson,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
Yahaira Robertson,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Yahaira Robertson,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Yahaira Robertson,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
Omer Estrada,Surly Ice Cream Truck Frameset - 2016,1,Rowlett Bikes
Omer Estrada,Trek Slash 8 27.5 - 2016,2,Rowlett Bikes
Vonda Berger,Trek Conduit+ - 2016,2,Santa Cruz Bikes
Vonda Berger,Electra Moto 1 - 2016,1,Santa Cruz Bikes
Vonda Berger,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
Vonda Berger,Pure Cycles William 3-Speed - 2016,1,Santa Cruz Bikes
Vonda Berger,Electra Cruiser 1 (24-Inch) - 2016,2,Santa Cruz Bikes
Pearlie Cochran,Trek Remedy 29 Carbon Frameset - 2016,2,Santa Cruz Bikes
Araceli Golden,Surly Straggler - 2016,2,Santa Cruz Bikes
Araceli Golden,Pure Cycles Vine 8-Speed - 2016,2,Santa Cruz Bikes
Edgar Horn,Electra Moto 1 - 2016,2,Baldwin Bikes
Deandrea Cox,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
Deandrea Cox,Electra Moto 1 - 2016,1,Baldwin Bikes
Deandrea Cox,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
Deandrea Cox,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
Deandrea Cox,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
Alden Atkinson,Surly Straggler - 2016,1,Baldwin Bikes
Alden Atkinson,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Alden Atkinson,Electra Moto 1 - 2016,1,Baldwin Bikes
Alden Atkinson,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
America Swanson,Surly Straggler 650b - 2016,2,Baldwin Bikes
America Swanson,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Baldwin Bikes
Grace Madden,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Santa Cruz Bikes
Grace Madden,Electra Cruiser 1 (24-Inch) - 2016,1,Santa Cruz Bikes
Grace Madden,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Santa Cruz Bikes
Grace Madden,Electra Townie Original 21D - 2016,1,Santa Cruz Bikes
Marisol Goodman,Surly Straggler - 2016,2,Baldwin Bikes
Marisol Goodman,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
Nicki Fry,Electra Moto 1 - 2016,2,Baldwin Bikes
Casimira Chapman,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
Casimira Chapman,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
Casimira Chapman,Trek Remedy 29 Carbon Frameset - 2016,2,Baldwin Bikes
Casimira Chapman,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
Casimira Chapman,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Brenton Whitaker,Ritchey Timberwolf Frameset - 2016,2,Baldwin Bikes
Brenton Whitaker,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Brenton Whitaker,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
Jong Guthrie,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Jong Guthrie,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Jong Guthrie,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Cleotilde Booth,Surly Wednesday Frameset - 2016,2,Rowlett Bikes
Cleotilde Booth,Electra Townie Original 7D - 2015/2016,1,Rowlett Bikes
Tisha Petty,Electra Cruiser 1 (24-Inch) - 2016,2,Rowlett Bikes
Tisha Petty,Electra Townie Original 7D EQ - 2016,1,Rowlett Bikes
Sherie Ayala,Surly Wednesday Frameset - 2016,1,Santa Cruz Bikes
Sherie Ayala,Trek Fuel EX 8 29 - 2016,1,Santa Cruz Bikes
Sherie Ayala,Surly Straggler - 2016,1,Santa Cruz Bikes
Sherie Ayala,Pure Cycles William 3-Speed - 2016,2,Santa Cruz Bikes
Sherie Ayala,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
Aileen Marquez,Heller Shagamaw Frame - 2016,1,Santa Cruz Bikes
Aileen Marquez,Trek Conduit+ - 2016,1,Santa Cruz Bikes
Aileen Marquez,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Santa Cruz Bikes
Shasta Combs,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
Shasta Combs,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
Ronna Butler,Trek Fuel EX 8 29 - 2016,2,Santa Cruz Bikes
Ronna Butler,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Santa Cruz Bikes
Ronna Butler,Electra Townie Original 7D EQ - 2016,2,Santa Cruz Bikes
Debra Burks,Trek Conduit+ - 2016,2,Baldwin Bikes
Debra Burks,Surly Straggler - 2016,2,Baldwin Bikes
Debra Burks,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Debra Burks,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Baldwin Bikes
Sharika Colon,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
Sharika Colon,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Sharika Colon,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Amparo Burks,Electra Townie Original 21D - 2016,2,Baldwin Bikes
Tina Bush,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
Tina Bush,Electra Moto 1 - 2016,2,Baldwin Bikes
Vernon Knowles,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
Vernon Knowles,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Floretta Higgins,Trek Conduit+ - 2016,2,Baldwin Bikes
Floretta Higgins,Surly Straggler - 2016,2,Baldwin Bikes
Leila Barr,Surly Straggler 650b - 2016,1,Baldwin Bikes
Leila Barr,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Leila Barr,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
Leila Barr,Electra Townie Original 7D - 2015/2016,2,Baldwin Bikes
Georgetta Hardin,Surly Ice Cream Truck Frameset - 2016,2,Baldwin Bikes
Georgetta Hardin,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Anderson Martin,Surly Straggler 650b - 2016,2,Baldwin Bikes
Anderson Martin,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
Anderson Martin,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Ardelia Cooley,Trek Fuel EX 8 29 - 2016,2,Santa Cruz Bikes
Ardelia Cooley,Trek Slash 8 27.5 - 2016,2,Santa Cruz Bikes
Ardelia Cooley,Electra Townie Original 21D - 2016,1,Santa Cruz Bikes
Stefani Gamble,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
Stefani Gamble,Trek Slash 8 27.5 - 2016,1,Baldwin Bikes
Stefani Gamble,Surly Straggler - 2016,1,Baldwin Bikes
Stefani Gamble,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Jovita Bishop,Surly Wednesday Frameset - 2016,1,Baldwin Bikes
Jovita Bishop,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
Jovita Bishop,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Jovita Bishop,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Jovita Bishop,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Leeanne Cross,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Taylor Cole,Electra Cruiser 1 (24-Inch) - 2016,1,Baldwin Bikes
Taylor Cole,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
Taylor Cole,Pure Cycles Vine 8-Speed - 2016,1,Baldwin Bikes
Taylor Cole,Electra Townie Original 7D EQ - Women's - 2016,1,Baldwin Bikes
Charlene Norris,Trek Conduit+ - 2016,2,Baldwin Bikes
Charlene Norris,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Charlene Norris,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Eun Harris,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Santa Cruz Bikes
Eun Harris,Electra Cruiser 1 (24-Inch) - 2016,1,Santa Cruz Bikes
Tricia Daniels,Surly Ice Cream Truck Frameset - 2016,2,Rowlett Bikes
Tricia Daniels,Surly Straggler 650b - 2016,1,Rowlett Bikes
Tricia Daniels,Pure Cycles William 3-Speed - 2016,2,Rowlett Bikes
Tricia Daniels,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,Rowlett Bikes
Ivette Estes,Electra Townie Original 7D EQ - 2016,2,Baldwin Bikes
Ivette Estes,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Le Wood,Surly Straggler 650b - 2016,2,Baldwin Bikes
Le Wood,Electra Moto 1 - 2016,2,Baldwin Bikes
Tanesha Hampton,Surly Straggler 650b - 2016,1,Baldwin Bikes
Tanesha Hampton,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
Terese Palmer,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
Collen Hayes,Heller Shagamaw Frame - 2016,2,Baldwin Bikes
Anton Barton,Pure Cycles Vine 8-Speed - 2016,2,Baldwin Bikes
Nevada Hood,Trek Conduit+ - 2016,2,Baldwin Bikes
Nevada Hood,Surly Straggler - 2016,1,Baldwin Bikes
Nevada Hood,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,Baldwin Bikes
Nevada Hood,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
Myron Johns,Trek Remedy 29 Carbon Frameset - 2016,1,Baldwin Bikes
Ghislaine Compton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Ghislaine Compton,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Ghislaine Compton,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Ghislaine Compton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,Baldwin Bikes
Carmela Hays,Surly Straggler 650b - 2016,2,Santa Cruz Bikes
Carmela Hays,Pure Cycles Vine 8-Speed - 2016,1,Santa Cruz Bikes
Carmela Hays,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Santa Cruz Bikes
Carmela Hays,Electra Townie Original 7D EQ - 2016,1,Santa Cruz Bikes
Wes Stanton,Electra Moto 1 - 2016,1,Baldwin Bikes
Tora Dunlap,Trek Conduit+ - 2016,2,Baldwin Bikes
Tora Dunlap,Pure Cycles William 3-Speed - 2016,1,Baldwin Bikes
Tora Dunlap,Electra Townie Original 7D EQ - 2016,1,Baldwin Bikes
Kandace Hughes,Electra Moto 1 - 2016,2,Santa Cruz Bikes
Margaretta Clayton,Heller Shagamaw Frame - 2016,2,Santa Cruz Bikes
Margaretta Clayton,Surly Ice Cream Truck Frameset - 2016,2,Santa Cruz Bikes
Margaretta Clayton,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Santa Cruz Bikes
Margaretta Clayton,Pure Cycles William 3-Speed - 2016,1,Santa Cruz Bikes
Margaretta Clayton,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,Santa Cruz Bikes
Loyce Conway,Heller Shagamaw Frame - 2016,1,Baldwin Bikes
Loyce Conway,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,Baldwin Bikes
Loyce Conway,Electra Cruiser 1 (24-Inch) - 2016,2,Baldwin Bikes
Loyce Conway,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
Lean Stark,Electra Moto 1 - 2016,2,Santa Cruz Bikes
Lean Stark,Electra Townie Original 21D - 2016,2,Santa Cruz Bikes
Margert Stevens,Surly Ice Cream Truck Frameset - 2016,1,Baldwin Bikes
Margert Stevens,Surly Straggler 650b - 2016,2,Baldwin Bikes
Margert Stevens,Electra Moto 1 - 2016,1,Baldwin Bikes
Margert Stevens,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,Baldwin Bikes
Margert Stevens,Electra Townie Original 7D - 2015/2016,1,Baldwin Bikes
Shantae Hammond,Heller Shagamaw Frame - 2016,2,Rowlett Bikes
Shantae Hammond,Surly Straggler - 2016,2,Rowlett Bikes
Shantae Hammond,Electra Townie Original 21D - 2016,2,Rowlett Bikes
Shantae Hammond,Electra Cruiser 1 (24-Inch) - 2016,2,Rowlett Bikes
Santos Valencia,Trek Fuel EX 8 29 - 2016,2,Baldwin Bikes
Santos Valencia,Electra Townie Original 21D - 2016,1,Baldwin Bikes
Andreas Herman,Trek Fuel EX 8 29 - 2016,1,Baldwin Bikes
Mia Delgado,Haro Downtown 16 - 2017,2,Santa Cruz Bikes
Hee Greer,Trek Conduit+ - 2016,1,Baldwin Bikes
Hee Greer,Sun Bicycles Cruz 3 - 2017,2,Baldwin Bikes
Verda Gilbert,Surly Ogre Frameset - 2017,2,Baldwin Bikes
Verda Gilbert,Trek Domane SLR 6 Disc - 2017,1,Baldwin Bikes
Verda Gilbert,Sun Bicycles Streamway 3 - 2017,1,Baldwin Bikes
Felicidad Golden,Electra Moto 1 - 2016,1,Baldwin Bikes
Felicidad Golden,Trek Powerfly 8 FS Plus - 2017,2,Baldwin Bikes
